task_id,capability_number,statement_zh,statement_en,source_id,source_locator_zh,source_locator_en
hsk26-task6-07,2,能流畅地就上述校园生活情况进行介绍，跟同学、校友进行交流。,Can fluently introduce the above campus-life situations and communicate with classmates and alumni.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:940,reference/HSK_SYLLABUS_EN.md:942
hsk26-task6-07,3,能在校园网页、校园宣传单等上面看懂关于上述校园活动和学校管理方面的介绍。,"Can understand introductions about the above campus activities and school management on campus webpages, campus brochures, and similar materials.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:941,reference/HSK_SYLLABUS_EN.md:943
hsk26-task6-07,4,能写文章推荐自己的学校，介绍校园活动、学校管理方面的内容。,Can write an article recommending one’s school and introducing campus activities and school management.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:942,reference/HSK_SYLLABUS_EN.md:944
hsk26-task6-08,1,能听懂访谈类节目、线下交流会、日常交流等场景中关于教育事件、教育理念、教育热点问题等复杂情况的介绍和讨论。如教育事件的背景、经过、影响；教育理念的宗旨、原则、要求等。,"Can understand introductions and discussions in interview programs, offline exchange meetings, everyday communication, and similar settings about complex educational events, educational ideas, hot educational issues, and similar matters, such as 教育事件的背景、经过、影响；教育理念的宗旨、原则、要求等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:946,reference/HSK_SYLLABUS_EN.md:948
hsk26-task6-08,2,能流畅地讲述大众关心的教育事件、教育理念、教育热点问题的主要内容，与他人交流、讨论。如中小学的教育现状、家庭教育的变化等。,"Can fluently recount the main content of educational events, educational ideas, and hot educational issues of public concern, and communicate and discuss with others, such as 中小学的教育现状、家庭教育的变化等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:947,reference/HSK_SYLLABUS_EN.md:949
hsk26-task6-08,3,能看懂关于上述教育问题的介绍性文章、新闻。,Can understand introductory articles and news about the above educational issues.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:948,reference/HSK_SYLLABUS_EN.md:950
hsk26-task6-08,4,能写文章介绍自己与教育事件相关的经历、对教育理念、热点问题的看法。,"Can write an article introducing one’s own experiences related to an educational event, or one’s views on educational ideas and hot issues.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:949,reference/HSK_SYLLABUS_EN.md:951
hsk26-task6-09,1,能听懂日常办公、日常交谈等场景中同事、朋友等关于工作内容、职业定位方面的复杂情况的介绍和看法。如工作策划、决策、业务往来、工作汇报、财务等；职业角色、职责职务、职场交往等情况。,"Can understand introductions and views by colleagues, friends, and others in everyday office work and everyday conversation about complex work content and professional positioning, such as 工作策划、决策、业务往来、工作汇报、财务等；职业角色、职责职务、职场交往等情况.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:953,reference/HSK_SYLLABUS_EN.md:955
hsk26-task6-09,2,能流畅地报告自己的工作内容，与同事、朋友等交流对职业的看法。,"Can fluently report one’s work content and exchange views about professions with colleagues, friends, and others.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:954,reference/HSK_SYLLABUS_EN.md:956
hsk26-task6-09,3,能看懂有关上述工作内容、职业定位方面的文章、工作报告。,Can understand articles and work reports about the above work content and professional positioning.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:955,reference/HSK_SYLLABUS_EN.md:957
hsk26-task6-09,4,能写出工作简报或关于职业规划方面的文章。,Can write a work briefing or an article about career planning.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:956,reference/HSK_SYLLABUS_EN.md:958
hsk26-task6-10,1,能听懂企业管理者、同事等关于人员管理、企业发展等经营与管理情况的介绍。如求职、职务、职位、考核、福利待遇等情况；企业创办情况、企业文化、企业机遇前景等。,"Can understand introductions by business managers, colleagues, and others about personnel management, business development, and other operation and management situations, such as 求职、职务、职位、考核、福利待遇等情况；企业创办情况、企业文化、企业机遇前景等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:960,reference/HSK_SYLLABUS_EN.md:962
hsk26-task6-10,2,能流畅地向他人介绍自己所了解的有关上述企业经营与管理情况，跟同事交流自己的看法。,"Can fluently introduce to others the above business operation and management situations one knows about, and exchange views with colleagues.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:961,reference/HSK_SYLLABUS_EN.md:963
hsk26-task6-10,3,能看懂有关上述情况的一般性文章或企业公告、新闻等。,"Can understand general articles, corporate announcements, news, and similar materials about the above situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:962,reference/HSK_SYLLABUS_EN.md:964
hsk26-task6-10,4,能写文章介绍一家企业，或表达自己对经营管理的看法。,Can write an article introducing a company or expressing one’s views on operation and management.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:963,reference/HSK_SYLLABUS_EN.md:965
hsk26-task6-11,1,能听懂科普讲座、博物馆参观、观看自然类电视节目等场景中专家、讲解员、朋友等关于地理分区、地形地貌、自然现象、动植物、自然资源、自然规律等自然情况介绍的主要内容。如南北极、七大洲；草原、高原等不同区域地质地貌；雷电、台风、彩虹等气候现象；动植物、石油、金属、能源等。,"Can understand the main content introduced by experts, docents, friends, and others in popular science lectures, museum visits, nature television programs, and similar settings about geographic divisions, landforms, natural phenomena, animals and plants, natural resources, natural laws, and other natural situations, such as 南北极、七大洲；草原、高原等不同区域地质地貌；雷电、台风、彩虹等气候现象；动植物、石油、金属、能源等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:967,reference/HSK_SYLLABUS_EN.md:969
hsk26-task6-11,2,能流畅地向他人介绍自己所了解的有关上述自然情况的主要内容。,Can fluently introduce to others the main content of the above natural situations that one knows about.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:968,reference/HSK_SYLLABUS_EN.md:970
hsk26-task6-11,3,能看懂关于上述自然情况的一般性科普介绍、新闻报道。,Can understand general popular science introductions and news reports about the above natural situations.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:969,reference/HSK_SYLLABUS_EN.md:971
hsk26-task6-11,4,能写文章介绍自己了解的上述自然情况、自然类故事。,Can write an article introducing the above natural situations and nature-related stories one knows about.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:970,reference/HSK_SYLLABUS_EN.md:972
hsk26-task6-12,1,能听懂有关自然灾害、能源开发、节能环保、基础设施等环境问题介绍、报道的主要内容。如洪水、火灾、旱灾等；风能、水能、电能、太阳能等；绿化、低碳生活、减碳减排等；桥梁、建筑物等。,Can understand the main content of introductions and reports about environmental issues such as 洪水、火灾、旱灾等；风能、水能、电能、太阳能等；绿化、低碳生活、减碳减排等；桥梁、建筑物等.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:974,reference/HSK_SYLLABUS_EN.md:976
hsk26-task6-12,2,能流畅地向他人介绍自己所了解的有关上述环境问题的主要内容，能与他人交流，发表看法。,"Can fluently introduce to others the main content of the above environmental issues that one knows about, communicate with others, and express views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:975,reference/HSK_SYLLABUS_EN.md:977
hsk26-task6-12,3,能看懂关于上述环境问题的介绍性文章、新闻报道。,Can understand introductory articles and news reports about the above environmental issues.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:976,reference/HSK_SYLLABUS_EN.md:978
hsk26-task6-12,4,能写文章介绍自己了解的上述环境问题的情况，发表看法。,Can write an article introducing the above environmental issues one knows about and express views.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:977,reference/HSK_SYLLABUS_EN.md:979
hsk26-task6-13,1,能听懂科普节目、日常交谈中关于生活类科技产品、信息科技产品介绍的主要内容。如航空产品、新能源产品、人类健康产品、高新技术产品；人工智能、智能制造、智慧城市、电子商务等。,"Can understand the main content of introductions in popular science programs and everyday conversation about life-related technology products and information technology products, such as 航空产品、新能源产品、人类健康产品、高新技术产品；人工智能、智能制造、智慧城市、电子商务等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:981,reference/HSK_SYLLABUS_EN.md:983
hsk26-task6-13,2,能流畅地向他人介绍自己所了解的有关上述科技产品开发与应用的主要内容，能与他人交流，发表看法。,"Can fluently introduce to others the main content of the development and application of the above technology products that one knows about, communicate with others, and express views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:982,reference/HSK_SYLLABUS_EN.md:984
hsk26-task6-13,3,能看懂关于上述科技产品的介绍性文章、一般性新闻报道。,Can understand introductory articles and general news reports about the above technology products.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:983,reference/HSK_SYLLABUS_EN.md:985
hsk26-task6-13,4,能写文章介绍自己了解的某些科技产品的情况，表达对科技发展的观点。,Can write an article introducing certain technology products one knows about and expressing views on technological development.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:984,reference/HSK_SYLLABUS_EN.md:986
hsk26-task6-14,1,能听懂科普讲座、日常交谈中他人介绍的科普知识、科研成果、科普工作等情况介绍的主要内容。如生活常识、安全常识等；科研成果的内容、影响等；科普工作者的工作、开展的科普活动等。,"Can understand the main content of introductions by others in popular science lectures and everyday conversation about popular science knowledge, scientific research results, popular science work, and similar matters, such as 生活常识、安全常识等；科研成果的内容、影响等；科普工作者的工作、开展的科普活动等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:988,reference/HSK_SYLLABUS_EN.md:990
hsk26-task6-14,2,能流畅地向他人介绍自己所了解的有关上述科学知识、科研成果的内容，能与他人交流，发表看法。,"Can fluently introduce to others what one knows about the above scientific knowledge and research results, communicate with others, and express views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:989,reference/HSK_SYLLABUS_EN.md:991
hsk26-task6-14,3,能看懂与生活相关的介绍科普知识、科研成果、科普工作情况的一般性文章。,"Can understand general articles related to life that introduce popular science knowledge, scientific research results, and popular science work.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:990,reference/HSK_SYLLABUS_EN.md:992
hsk26-task6-14,4,能写文章介绍自己了解的某种与生活相关的科普知识。,Can write an article introducing a kind of popular science knowledge related to life that one knows about.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:991,reference/HSK_SYLLABUS_EN.md:993
hsk26-task6-15,1,能听懂日常交谈、新闻报道中介绍的有关商贸活动、投资理财、财务与消费、经济发展等经济现象的主要内容。如某个商品的生产与销售、商务谈判、贸易活动等；银行业务、股票、基金、储蓄等情况；消费现状、消费趋势、消费维权、债务状况、经济纠纷等情况；经济现状、经济危机、未来机遇等情况。,"Can understand the main content of economic phenomena introduced in everyday conversation and news reports, such as 某个商品的生产与销售、商务谈判、贸易活动等；银行业务、股票、基金、储蓄等情况；消费现状、消费趋势、消费维权、债务状况、经济纠纷等情况；经济现状、经济危机、未来机遇等情况.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:995,reference/HSK_SYLLABUS_EN.md:997
hsk26-task6-15,2,能流畅地向他人介绍自己所了解的有关上述经济现象的主要内容，与他人交流，发表看法。,"Can fluently introduce to others the main content of the above economic phenomena that one knows about, communicate with others, and express views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:996,reference/HSK_SYLLABUS_EN.md:998
hsk26-task6-15,3,能看懂关于上述经济现象的一般新闻、介绍性文章。,Can understand general news and introductory articles about the above economic phenomena.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:997,reference/HSK_SYLLABUS_EN.md:999
hsk26-task6-15,4,能写文章介绍自己了解的与某种经济现象相关的新闻、事件，表达自己的看法。,Can write an article introducing news or events related to a certain economic phenomenon one knows about and express one’s views.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:998,reference/HSK_SYLLABUS_EN.md:1000
hsk26-task6-16,1,能听懂日常交谈中、新闻中介绍民生发展、新兴事物、潮流风尚、公益活动、新闻热点等社会现象的主要内容。如社会福利、公共卫生事件、住房保障、养老、婚嫁、生育等情况；新媒体、文旅等新兴事物；个人形象、审美、流行趋势、社会道德与观念等情况；社会捐赠、公益事业等情况；公众人物、违法违规事件等情况。,"Can understand the main content of social phenomena introduced in everyday conversation and news, such as 社会福利、公共卫生事件、住房保障、养老、婚嫁、生育等情况；新媒体、文旅等新兴事物；个人形象、审美、流行趋势、社会道德与观念等情况；社会捐赠、公益事业等情况；公众人物、违法违规事件等情况.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1002,reference/HSK_SYLLABUS_EN.md:1004
hsk26-task6-16,2,能流畅地向他人介绍自己所了解的有关上述社会现象的主要内容，能与他人交流，发表看法。,"Can fluently introduce to others the main content of the above social phenomena that one knows about, communicate with others, and express views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1003,reference/HSK_SYLLABUS_EN.md:1005
hsk26-task6-16,3,能看懂关于上述社会现象的一般新闻、介绍性文章。,Can understand general news and introductory articles about the above social phenomena.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1004,reference/HSK_SYLLABUS_EN.md:1006
hsk26-task6-16,4,能写文章介绍自己了解的某种社会现象的主要内容，表达自己的看法。,Can write an article introducing the main content of a social phenomenon one knows about and express one’s views.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1005,reference/HSK_SYLLABUS_EN.md:1007
hsk26-task6-17,1,能听懂日常交谈中对方对文艺形式、文艺常识、文艺创作者及其作品、文艺活动的介绍。如绘画、童话、戏剧、动漫、数字游戏等文艺形式及作品；绘画常识、童话常识、动漫常识等；书画家、童话作家、剧作家、动漫创作者等及其作品；画展、书展、读者见面会等。,"Can understand introductions in everyday conversation by others to literary and artistic forms, common knowledge, creators and their works, and artistic activities, such as 绘画、童话、戏剧、动漫、数字游戏等文艺形式及作品；绘画常识、童话常识、动漫常识等；书画家、童话作家、剧作家、动漫创作者等及其作品；画展、书展、读者见面会等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1009,reference/HSK_SYLLABUS_EN.md:1011
hsk26-task6-17,2,能流畅地向他人介绍自己所了解的上述文艺相关内容，能与他人交流，发表看法。,"Can fluently introduce to others the above literary and artistic content one knows about, communicate with others, and express views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1010,reference/HSK_SYLLABUS_EN.md:1012
hsk26-task6-17,3,能看懂介绍上述文艺相关内容的一般性文章，或比较通俗易懂的现当代文学作品。,"Can understand general articles introducing the above literary and artistic content, or relatively accessible modern and contemporary literary works.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1011,reference/HSK_SYLLABUS_EN.md:1013
hsk26-task6-17,4,能写文章介绍自己了解的某种文艺形式、文艺活动、文艺作品，表达自己的体验或评价。,"Can write an article introducing a literary or artistic form, activity, or work one knows about, and express one’s experience or evaluation.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1012,reference/HSK_SYLLABUS_EN.md:1014
hsk26-task6-18,1,能在日常交谈时听懂他人对运动项目情况、赛事情况、体育名人事迹的介绍或体育新闻的相关报道，如滑雪、滑冰、体操、田径、跳水、台球、棒球等项目特点，某项赛事的筹备情况、赛场情况、场地情况等、体育名人及背后故事等。,"In everyday conversation, can understand introductions by others to sports, events, sports celebrities’ deeds, or related sports news reports, such as 滑雪、滑冰、体操、田径、跳水、台球、棒球等项目特点，某项赛事的筹备情况、赛场情况、场地情况等、体育名人及背后故事等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1016,reference/HSK_SYLLABUS_EN.md:1018
hsk26-task6-18,2,能流畅地向他人介绍自己所了解的运动项目情况、赛事情况、体育名人事迹，与他人交流。,"Can fluently introduce to others the sports, event situations, and sports celebrities’ deeds that one knows about, and communicate with others.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1017,reference/HSK_SYLLABUS_EN.md:1019
hsk26-task6-18,3,能看懂介绍上述运动项目情况、赛事情况、体育名人事迹的一般性文章。,"Can understand general articles introducing the above sports, event situations, and sports celebrities’ deeds.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1018,reference/HSK_SYLLABUS_EN.md:1020
hsk26-task6-18,4,能写文章介绍某种运动项目情况、赛事情况、体育名人事迹等，表达自己的感悟或评价。,"Can write an article introducing a sport, event situation, sports celebrity’s deeds, and similar content, and express one’s insight or evaluation.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1019,reference/HSK_SYLLABUS_EN.md:1021
hsk26-task6-19,1,能在日常生活中听懂他人对国际活动、中外友好交流事件的介绍或相关报道，如国际会议、展览等；民间交往、文化交流、多领域合作等。,"Can understand introductions or related reports in daily life by others about international activities and China-foreign friendly exchange events, such as 国际会议、展览等；民间交往、文化交流、多领域合作等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1023,reference/HSK_SYLLABUS_EN.md:1025
hsk26-task6-19,2,能流畅地向他人介绍自己所了解的国际活动、中外友好交流事件情况，能就自己的理解与他人交流看法。,"Can fluently introduce to others the international activities and China-foreign friendly exchange events one knows about, and exchange views with others based on one’s understanding.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1024,reference/HSK_SYLLABUS_EN.md:1026
hsk26-task6-19,3,能看懂有关上述国际活动、中外友好交流事件的一般性文章。,Can understand general articles about the above international activities and China-foreign friendly exchange events.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1025,reference/HSK_SYLLABUS_EN.md:1027
hsk26-task6-19,4,能写文章介绍自己了解的国际活动、中外友好交流事件。,Can write an article introducing international activities and China-foreign friendly exchange events that one knows about.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1026,reference/HSK_SYLLABUS_EN.md:1028
hsk26-task6-20,1,能听懂日常交谈、活动、讲座等场景中朋友、演讲者等关于某些古诗词、语言现象介绍的主要内容。如古代诗人、名作名句等；成语、俗语、方言等。,"Can understand the main content introduced by friends, speakers, and others in everyday conversation, activities, lectures, and similar settings about certain ancient poems and language phenomena, such as 古代诗人、名作名句等；成语、俗语、方言等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1030,reference/HSK_SYLLABUS_EN.md:1032
hsk26-task6-20,2,能流畅地介绍一些中文常见古诗词、语言现象。,Can fluently introduce some common Chinese ancient poems and language phenomena.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1031,reference/HSK_SYLLABUS_EN.md:1033
hsk26-task6-20,3,能看懂介绍、解读某些古诗词、语言现象的通识性文章。,Can understand general-knowledge articles that introduce and interpret certain ancient poems and language phenomena.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1032,reference/HSK_SYLLABUS_EN.md:1034
hsk26-task6-20,4,能写文章介绍中国的古诗词，或成语、俗语及语言现象。,"Can write an article introducing Chinese ancient poems, or 成语、俗语 and language phenomena.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1033,reference/HSK_SYLLABUS_EN.md:1035
hsk26-task6-21,1,能在文化体验活动、文化类课程、讲座等场景中听懂朋友、老师、演讲者等介绍的关于中国古代传统民俗文化现象的主要内容。如元宵节、清明节、端午节等传统节日与习俗；神话传说、地方风物传说；名胜古迹、传统民居、塔、桥梁等。,"Can understand the main content introduced by friends, teachers, speakers, and others in cultural-experience activities, cultural courses, lectures, and similar settings about ancient Chinese traditional folk-culture phenomena, such as 元宵节、清明节、端午节等传统节日与习俗；神话传说、地方风物传说；名胜古迹、传统民居、塔、桥梁等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1037,reference/HSK_SYLLABUS_EN.md:1039
hsk26-task6-21,2,能流畅地介绍有关上述中国古代传统民俗文化的一些主要内容，就自己的理解与他人交流看法。,Can fluently introduce some main content about the above ancient Chinese traditional folk culture and exchange views with others based on one’s understanding.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1038,reference/HSK_SYLLABUS_EN.md:1040
hsk26-task6-21,3,能看懂介绍上述中国古代传统民俗文化的通识性文章。,Can understand general-knowledge articles introducing the above ancient Chinese traditional folk culture.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1039,reference/HSK_SYLLABUS_EN.md:1041
hsk26-task6-21,4,能写文章介绍某种传统民俗。,Can write an article introducing a traditional folk custom.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1040,reference/HSK_SYLLABUS_EN.md:1042
hsk26-task6-22,1,能在文化体验活动、文化类课程、讲座等场景中听懂朋友、老师、演讲者等介绍的关于中国传统思想与艺术的主要内容。如儒家、道家等代表人物的思想主张；传统民歌、相声、戏曲、手工艺等传统艺术及名家名作；梅兰竹菊等传统审美意象。,"Can understand the main content introduced by friends, teachers, speakers, and others in cultural-experience activities, cultural courses, lectures, and similar settings about Chinese traditional thought and art, such as 儒家、道家等代表人物的思想主张；传统民歌、相声、戏曲、手工艺等传统艺术及名家名作；梅兰竹菊等传统审美意象.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1044,reference/HSK_SYLLABUS_EN.md:1046
hsk26-task6-22,2,能流畅地介绍有关上述中国传统思想与艺术的一些主要内容，就自己的理解与他人交流看法。,"Can fluently introduce some main content of the above Chinese traditional thought and art, and exchange views with others based on one’s understanding.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1045,reference/HSK_SYLLABUS_EN.md:1047
hsk26-task6-22,3,能看懂介绍上述中国传统文学艺术的通识性文章。,Can understand general-knowledge articles introducing the above Chinese traditional literature and art.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1046,reference/HSK_SYLLABUS_EN.md:1048
hsk26-task6-22,4,能写文章介绍某种中国传统思想或艺术形式，表达自己的看法。,"Can write an article introducing a form of Chinese traditional thought or art, and express one’s views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1047,reference/HSK_SYLLABUS_EN.md:1049
hsk26-task6-23,1,能在文化类课程、讲座、日常交谈等场景中听懂朋友、老师、演讲者等介绍的有关中国历史人物、器物、事件、朝代情况的主要内容。如秦始皇、兵马俑、春秋时期等。,"Can understand the main content introduced by friends, teachers, speakers, and others in cultural courses, lectures, everyday conversation, and similar settings about Chinese historical figures, artifacts, events, and dynastic situations, such as 秦始皇、兵马俑、春秋时期等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1051,reference/HSK_SYLLABUS_EN.md:1053
hsk26-task6-23,2,能流畅地向他人介绍自己所了解的上述中国历史情况，能就自己的理解与他人交流看法。如秦始皇统一中国，唐朝、宋朝的繁荣，万里长城的修建等。,"Can fluently introduce to others the above Chinese historical situations one knows about and exchange views with others based on one’s understanding, such as 秦始皇统一中国，唐朝、宋朝的繁荣，万里长城的修建等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1052,reference/HSK_SYLLABUS_EN.md:1054
hsk26-task6-23,3,能看懂介绍中国历史事件、历史人物事迹的通识性文章。,Can understand general-knowledge articles introducing Chinese historical events and historical figures’ deeds.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1053,reference/HSK_SYLLABUS_EN.md:1055
hsk26-task6-23,4,能写文章介绍中国历史的某个内容，表达自己的看法。,Can write an article introducing some aspect of Chinese history and express one’s views.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1054,reference/HSK_SYLLABUS_EN.md:1056
hsk26-task6-24,1,能在文化类课程、讲座、日常交谈等场景中听懂中国朋友、老师、演讲者等介绍的中国古代科技成就、古代科学观念、古代科学家事迹的主要内容。如天文成就、建筑成就、数学成就、古代四大发明等；古人的科学观念；古代科学家的事迹等。,"Can understand the main content introduced by Chinese friends, teachers, speakers, and others in cultural courses, lectures, everyday conversation, and similar settings about ancient Chinese technological achievements, ancient scientific concepts, and deeds of ancient scientists, such as 天文成就、建筑成就、数学成就、古代四大发明等；古人的科学观念；古代科学家的事迹等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1058,reference/HSK_SYLLABUS_EN.md:1060
hsk26-task6-24,2,能流畅地向他人介绍自己所了解的一些中国古代科技成就、古代科学观念、古代科学家事迹的内容，就自己的理解与他人交流看法。,"Can fluently introduce to others what one knows about some ancient Chinese technological achievements, ancient scientific concepts, and deeds of ancient scientists, and exchange views with others based on one’s understanding.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1059,reference/HSK_SYLLABUS_EN.md:1061
hsk26-task6-24,3,能看懂介绍中国古代科技成就、古代科学观念、古代科学家事迹的通识性文章。,"Can understand general-knowledge articles introducing ancient Chinese technological achievements, ancient scientific concepts, and deeds of ancient scientists.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1060,reference/HSK_SYLLABUS_EN.md:1062
hsk26-task6-24,4,能写文章介绍某种中国某种古代科技成就，表达自己的看法。,Can write an article introducing a certain ancient Chinese technological achievement and express one’s views.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1061,reference/HSK_SYLLABUS_EN.md:1063
hsk26-task79-01,1,能听懂、读懂关于个人学习、工作和生活经历及未来规划，以及关于性格爱好、人际关系、时尚意识、审美倾向、价值观等方面的介绍或评论。如看懂一段内容比较复杂的社交来信，并能据此判断对方的社会背景信息和隐含的来信目的。,"Can understand spoken and written introductions or comments about personal study, work and life experiences and future plans, as well as personality, hobbies, interpersonal relationships, fashion awareness, aesthetic preferences, values, and similar matters; for example: 看懂一段内容比较复杂的社交来信，并能据此判断对方的社会背景信息和隐含的来信目的.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1073,reference/HSK_SYLLABUS_EN.md:1075
hsk26-task79-01,2,能根据给定主题或材料以口头或书面形式详细、清楚、流畅地介绍个人学习、工作和生活经历及未来规划，以及性格爱好、人际关系、时尚意识、审美倾向、价值观等，得体地表达自己的情感和态度倾向；能恰当、得体地对他人的品行、观念等作出评价。如结合具体事例对某人的教养与谈吐进行恰当、得体的评价。,"Can, orally or in writing according to a given topic or material, introduce personal study, work and life experiences and future plans, as well as personality, hobbies, interpersonal relationships, fashion awareness, aesthetic preferences, values, and similar matters in a detailed, clear, and fluent way; can appropriately express one’s own emotions and attitude tendencies; can make appropriate and fitting evaluations of others’ conduct, ideas, and similar matters, such as 结合具体事例对某人的教养与谈吐进行恰当、得体的评价.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1074,reference/HSK_SYLLABUS_EN.md:1076
hsk26-task79-01,3,能将个人简历、人物传记、新闻报道等口头或书面材料中的个人信息说明和描述准确、流畅地译成中文。,"Can accurately and fluently translate into Chinese personal-information explanations and descriptions in oral or written materials such as resumes, biographies, and news reports.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1075,reference/HSK_SYLLABUS_EN.md:1077
hsk26-task79-02,1,能听懂、读懂在婚丧仪式等场合的致辞，理解各类正式或非正式场合下人们谈论家族历史、家庭信息、家教家风、家庭财产分割、离婚再婚等话题时涉及的复杂信息，理解中国人的家族观念、婚嫁习俗等文化。如听懂一段关于新郎和新娘双方家族关系渊源及变迁的非正式谈论。,"Can understand speeches at occasions such as weddings and funerals; can understand complex information involved when people discuss family history, family information, family education and family style, division of family property, divorce and remarriage, and similar topics in various formal or informal settings; can understand Chinese family concepts, wedding customs, and related culture; for example: 听懂一段关于新郎和新娘双方家族关系渊源及变迁的非正式谈论.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1079,reference/HSK_SYLLABUS_EN.md:1081
