sentence_id,turn_order,locale,text,review_status,source_id,notes
hsk3_sent_aug_seed_185,1,en,The patient leaves the hospital tomorrow.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_186,1,en,I study history in junior high school.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_187,1,en,"Except for me, everyone takes the boat.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_188,1,en,I use the dictionary to look up this word.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_189,1,en,Smart students know how to review.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_190,1,en,I cleaned the room.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_191,1,en,What is your rough plan?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_192,1,en,I bring a passport and a credit card.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_193,1,en,No need to worry; of course it is okay.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_194,1,en,There are tourists everywhere.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_195,1,en,I got an opportunity.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_196,1,en,The person with a high score is happy.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_197,1,en,"If so, I have to go.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_198,1,en,The lamp is on the table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_199,1,en,There is paper on the ground.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_200,1,en,The place is near the park.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_201,1,en,Please look at the direction on the map.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_202,1,en,There is no electricity here.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_203,1,en,I take the elevator upstairs.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_204,1,en,This e-book is useful.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_205,1,en,I lost my bank card.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_206,1,en,The northeast and northwest are both far.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_207,1,en,Eastern and Western cultures are different.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_208,1,en,The southeast and southwest both have mountains.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_209,1,en,There are many animals in the zoo.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_210,1,en,These shorts are too short.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_211,1,en,This section of the text is simple.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_212,1,en,Exercising every day helps health.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_213,1,en,This dialogue is interesting.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_214,1,en,I am hungry and also thirsty.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_215,1,en,There are earphones on the ears.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_216,1,en,I send an email to the manager.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_217,1,en,The child has a fever and also caught a cold.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_218,1,en,Changes happened at the school.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_219,1,en,We found a good method.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_220,1,en,The city is developing quickly.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_221,1,en,I eat instant noodles at noon.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_222,1,en,This house is suitable.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_223,1,en,"After the holiday starts, I want to take a vacation.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_224,1,en,Please feel reassured; I will take care of him.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_225,1,en,"After school, we split up and walk separately.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_226,1,en,It is windy today.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_227,1,en,This letter is about service.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_228,1,en,The married couple's relationship is good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_229,1,en,I care about the people around me.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_230,1,en,Please follow this website.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_231,1,en,People are happy during national festivals.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_232,1,en,There is no need to fear past matters.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_233,1,en,I am afraid of the sea.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_234,1,en,Many students have not met for a long time.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_235,1,en,He seems to be in the garden.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_236,1,en,This number is important.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_237,1,en,The environment by the river is good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_238,1,en,I changed the yellow clothes.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_239,1,en,Please answer the question at the meeting.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_240,1,en,The meeting is in the afternoon.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_241,1,en,Either eat chicken or eat fish.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_242,1,en,I go to the park in almost every season.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_243,1,en,This season is extremely cold.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_244,1,en,Do not worry; this matter is not urgent.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_245,1,en,Please note the vacation time.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_246,1,en,Three plus four is seven.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_247,1,en,I persist in checking homework every day.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_248,1,en,This question is not simple.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_249,1,en,"After ticket inspection, board the vehicle.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_250,1,en,We finally met.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_251,1,en,The teacher explains the text.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_252,1,en,This apple costs three jiao.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_253,1,en,My foot and leg both hurt.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_254,1,en,I pick up Auntie and go to the street.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_255,1,en,New Year is an important holiday.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_256,1,en,The program ended.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_257,1,en,We solve this difficult problem.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_258,1,en,The sisters get married together.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_259,1,en,I borrow one jin of bananas.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_260,1,en,I pass by the bank.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_261,1,en,This alcohol has been left for a long time.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_262,1,en,There are good sentences in the old book.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_263,1,en,I decide to turn on the machine.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_264,1,en,Bank cards and credit cards are both cards.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_265,1,en,Flowers bloom in the garden in spring.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_266,1,en,We hold a meeting on Monday.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_267,1,en,It seems that he is very happy.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_268,1,en,But he is indeed the manager.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_269,1,en,This cat is cute.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_270,1,en,Class ends after a quarter hour.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_271,1,en,The textbook and text both need review.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_272,1,en,The guest is in the room.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_273,1,en,The air conditioner has been turned on.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_274,1,en,Younger sister cried.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_275,1,en,There are chopsticks and a spoon on the table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_276,1,en,I drink mineral water.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_277,1,en,International students come from foreign countries.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_278,1,en,The blue skirt is beautiful.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_279,1,en,The elderly person leaves the park.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_280,1,en,The gift is on the sofa.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_281,1,en,Please practice this exercise.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_282,1,en,Today is pleasantly cool.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_283,1,en,There is a car at the doorway.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_284,1,en,We chat and get to know the neighbor.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_285,1,en,The stairs are by the road.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_286,1,en,There is a traffic light at the intersection.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_287,1,en,The horse walks on the road.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_288,1,en,I will go buy rice right away.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_289,1,en,I am satisfied with the service.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_290,1,en,This apple costs three mao.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_291,1,en,He stands in front of me.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_292,1,en,I understand the names on the list.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_293,1,en,Celebrities also need to work hard.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_294,1,en,This problem is difficult.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_295,1,en,She is sad.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_296,1,en,This program is ugly and unpleasant to hear.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_297,1,en,There are many young people in the grade.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_298,1,en,Cows and sheep are on the grassland.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_299,1,en,Women and men are all in the office.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_300,1,en,The giant panda climbs the tree.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_301,1,en,I am afraid of getting fat.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_302,1,en,We take photos.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_303,1,en,There is watermelon on the plate.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_304,1,en,I usually ride a bicycle.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_305,1,en,This question is strange.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_306,1,en,"Actually, the other people also know.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_307,1,en,The plane has already taken off.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_308,1,en,I write characters with a pencil.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_309,1,en,The year before last and the day before yesterday have both passed.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_310,1,en,"Before asking for leave, you should explain clearly.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_311,1,en,I will treat; you choose the restaurant.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_312,1,en,Go to the sports ground in autumn.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_313,1,en,Then we go home.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_314,1,en,The teacher is enthusiastic.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_315,1,en,I recognize this character.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_316,1,en,I think earnest study makes it easy to raise one's level.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_317,1,en,"If it rains, bring an umbrella.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_318,1,en,Mom sweeps the floor; I brush my teeth.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_319,1,en,Uncle plants trees.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_320,1,en,The math level needs to improve.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_321,1,en,The driver receives an email.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_322,1,en,All four seasons have the sun and moon.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_323,1,en,Sugar is sweet.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_324,1,en,There is a sports match in the gymnasium.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_325,1,en,He jumps quite high.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_326,1,en,I heard the colleague agreed.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_327,1,en,His hair is long.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_328,1,en,The matter suddenly happened.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_329,1,en,The library is on campus.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_330,1,en,Other places also have takeout and foreign-language schools.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_331,1,en,The homework is finished.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_332,1,en,The bowl is in the bathroom.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_333,1,en,The high-speed train is delayed.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_334,1,en,The evening party has a tennis program.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_335,1,en,I forgot the website name.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_336,1,en,"For culture, we study language.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_337,1,en,The watermelon and bananas are fresh.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_338,1,en,I am used to showering first.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_339,1,en,I love music.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_340,1,en,The washing machine is in the residential community.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_341,1,en,I trust this camera.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_342,1,en,Please be careful with the suitcase.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_343,1,en,Interest in the heart is important.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_344,1,en,Watch the news in the New Year.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_345,1,en,"I write a letter, and I also believe him.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_346,1,en,There is a raincoat in the luggage.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_347,1,en,Taking a vacation requires a choice.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_348,1,en,The semester requires the texts above.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_349,1,en,The toothbrush is beside the teeth.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_350,1,en,I raise sheep.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_351,1,en,There is one page in total.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_352,1,en,We must go together.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_353,1,en,They are the same height.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_354,1,en,Outside and below both need to be looked at.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_355,1,en,I thought ordinary people always knew.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_356,1,en,Walk while listening to music.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_357,1,en,The bank has bank cards.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_358,1,en,The drink is beside the mailbox.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_359,1,en,This game is related to language.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_360,1,en,Famous people are also useful.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_361,1,en,I play badminton again.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_362,1,en,I encounter tourists and also meet friends.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_363,1,en,It is common to see athletes running in the park.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_364,1,en,I am willing to get better and better as I study.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_365,1,en,What should we do?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_366,1,en,The room is dirty.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_367,1,en,How should one stand well?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_368,1,en,A photo is on the paper.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_369,1,en,The child has grown taller.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_370,1,en,Do it according to the requirement in the photo.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_371,1,en,We did not leave until the very end.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_372,1,en,I only have one cat.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_373,1,en,One can only read one page of paper.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_374,1,en,"As long as you pay attention, it will be better.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_375,1,en,There is an important kind of thing in the middle.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_376,1,en,The weekend is mainly for rest.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_377,1,en,"After hospitalization, it is best to rest.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_378,1,en,The dictionary is beside the bicycle.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_379,1,en,This kind of thing is very common.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_380,1,en,Always looking at the mouth is not good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_381,1,en,Recently I went to be a guest.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0001,1,en,"Which do you choose, the yellow overcoat or the blue jacket?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0001,1,en,It is 8:10 now; there are still ten minutes until getting off work.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0002,1,en,On October first there is snow and rain.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0003,1,en,I will come again after seven thirty.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0004,1,en,A year has three hundred sixty-five days.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0001,1,en,"On her birthday, I give Grandma a watch.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0002,1,en,"After the first class ends, the sisters decide to go visit as guests.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0003,1,en,Walk west; the moon looks like a plate.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0002,1,en,"He is going online now, once every week.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0004,1,en,He was born in the east and moved to the northeast in junior high.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0005,1,en,"I know the four directions: east, south, west, and north.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0005,1,en,Two hundred yuan can pay for two days of lodging.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0003,1,en,"Although my head hurts, I danced.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0006,1,en,This problem is extremely urgent and must be handled at once.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0007,1,en,The short tree grows toward the north.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0008,1,en,I was born in the north and later went south for junior high.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0009,1,en,This kind of animal has short ears and short legs.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0004,1,en,"If your eyes hurt, go buy medicine at the pharmacy.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0005,1,en,He is coming up from below; don't go up.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0006,1,en,Ten thousand students hope to be happy.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0006,1,en,"Right, I think so too.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0007,1,en,That shop sells dumplings.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0008,1,en,"Hello, may I ask whom you are looking for?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0009,1,en,"The snow is heavy, and the car came late.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0010,1,en,Every season I add extra sports practice.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0007,1,en,"Sorry, please help me get the pen.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0011,1,en,"For example, if others want to perform, I watch other performances.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0012,1,en,I had just arrived a moment ago and just left again.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0013,1,en,"Until the end, he could only say one sentence.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0010,1,en,Children love listening to pleasant songs.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0011,1,en,The middle school is behind the primary school.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0014,1,en,He often comes to the library and uses a common dictionary.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0015,1,en,He was affected and felt sad inside.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0016,1,en,I am used to getting up early and like fresh fruit.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0017,1,en,The principal requires students to pay attention to safety.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0012,1,en,Which male student lives there?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0008,1,en,Our class has one boy and one girl.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0018,1,en,The year before last he asked for leave; the day before yesterday he treated guests.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0019,1,en,"The above, below, and outside are all average.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0013,1,en,It is 6:05 now.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0020,1,en,"Northeast, southeast, northwest, and southwest are all on the map.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0014,1,en,It and they are all under the chair.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0009,1,en,"The left hand is on the left, and the right hand is on the right.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0021,1,en,"When my spouse moved, I carried boxes for half a day.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0022,1,en,The painter welcomes tourists wearing yellow clothes.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0023,1,en,That female student is not fat; she likes climbing mountains.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0024,1,en,"After sweeping the floor, the spoon is right beside me.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0015,1,en,"I love my family, and I also love my country.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0016,1,en,This shop sells baozi and noodles.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0010,1,en,"At New Year, we go back to see Grandpa and Grandma.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0011,1,en,Ahead it is sunny; behind it is cloudy.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0025,1,en,"After they married, the sisters often came as guests.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0026,1,en,I waited a long time and finally decided to leave.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0012,1,en,There is meat below and fish above.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0027,1,en,Development in the southeast direction is convenient.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0028,1,en,"But I am thirsty, and this puppy is cute.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0013,1,en,On the birthday I give a watch.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0014,1,en,The boy and girl are playing ball nearby.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0029,1,en,There is a teacher in front of the blackboard; there is an exam the day after tomorrow and work the year after next.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0030,1,en,Don't get angry; the world of this city is big.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0017,1,en,"There is little time, so I won't do it.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0018,1,en,The son goes to primary school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0019,1,en,The food is too hot; I will wait a bit before eating.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0020,1,en,A day has twenty-four hours.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0015,1,en,Would you like to order green tea or milk tea?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0031,1,en,This method is almost okay.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0032,1,en,"I want to take a photo, but the camera has no power.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0021,1,en,It is really fun here.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0016,1,en,She happily teaches the child to dance.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0017,1,en,Doing it that way is boring; that style is also boring.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0018,1,en,"Please stand up, come up, and don't go up.",legacy_unreviewed,legacy-runtime,
