review_id,entity_type,entity_id,content_hash,from_status,to_status,reviewer,reviewer_type,reviewed_at,notes
review_236248fb20a84a3a8ed0bda8f8ffa6e9,sentence_vocabulary,sent_8a0581510048473982b057cd25da605c:3,ffeb720314f6cd3c0a6d54c6f23e8b5969974381a41bd0793559ff9d0521f1ac,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9d83836d6db744349f375e858a7686d6,sentence_vocabulary,sent_8a0581510048473982b057cd25da605c:4,4929d9913b5c786719b3120eaeb7a32a0ef96464a3bebb58cc695ccf71758c99,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_021d08dafeba491fa8558af231146958,sentence_vocabulary,sent_8a0581510048473982b057cd25da605c:5,628bdbc439d5f5425f84a464bcc84d51e855a479b5d3498063ad1f18ec146d38,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3a99d98013134927af79e9f307653494,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:1,82cd61d32c7f345b7a11d7828f89c07de43b04bf4835f53b0e69b5294986a47e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_be587bef146545a3b91ee6e902ba5e0f,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:2,1e0564626e47ab0aec8bdaea72fe8c9aae75560cbc35e8436f67c4701ebef282,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f113b9e0431442ec88b8ed4f7354be9c,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:3,439a618b18cd42c7d30b740ba1d4f058a967951e02082da1afa3d158794f547d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_62ffc24a6f574c87b01bda75ab4df5d5,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:4,43fa9582a53112a2cdd85a53b14176b17898a64bddbc2277ccf132fc15ae2b1b,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3a3cbcf04883487d8ae3884c53b3c178,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:5,a98e1c9a8d85ea085f1638f25dca7f214689c62fae204672042580e160b82350,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8f4838a168d74c3b9014a297dfb781e9,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:6,d8b35cf470296fc147329f566791643f797bc659d135ad110de35e53a9e3ccdc,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d955cc0373f04ef199862bfcba971cbd,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:7,e7cfe2c4f457b01b51f8772e1e2d6a7cc75f746ebcfb5ec36eadcbeeca8ed4ab,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4c67d9d3a7784d5cbd7ed1d82e9ed422,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:8,692a2deff9ad8fbeabb5e9153565bae9a328d4560a8b688d9843a8c714bc2979,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_29ac63afddef4781b89adfe71f0f024f,sentence_vocabulary,sent_8377db97b70842b090ffad03bb213983:9,519ce4a83dd9d9120550c56996693c907ab41407bdd83bb3dcaa38a74adca858,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3c01b76a85d24df1803ff6b013349d03,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:1,1c9e1c621e34e11ca20d00901c666bfb003ac64b84b0cdbd68f2f2a2bf651f68,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8039247a41164c138bf7848ba15ccdb1,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:2,f6da66f8919804bfeb323852132f83b26b330895b2e1ec9df576275b6e3620e1,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_45e099b68403488f9b9d600bd5cfbdd2,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:3,64aff7943b3ec8da9994defca6515b994c6fe9d15a24cf332ccd954399cd820d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9bf64621c21c4df0a7cf3b94cade8763,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:4,632c204ee9dbf76e785ae79b7d58a7bd68044c4ec0e8e02e66268ce609db689c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a735e6d863c74583bbbce10b509dd649,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:5,a65e9bf4738eaa63467b67da2fb4c75b90b8328aacfc089aa1335fcb83b709e7,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4867c457b96944f8a1c294c4843472b8,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:6,0a8a8dc7822919970f93ec4781fa98146a99653ecfc4cc551b6f0859420f4459,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5ddd7c5dc39846b88b5708153120f04a,sentence_vocabulary,sent_be173fbed9d8416fb4d3bc08b1579f5e:7,5672fb5b3e454011b5aa0a709084a61e3336da64e9f87db191005b08bfc8dc36,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_dcf3793574744dc1ba7ca031faa1ebf4,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:1,e52a43fa6bca734e9d4fa419861eefec84188a4934aa5ef522f04cbb7417413e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_862d6824b63542789a4ef0cd4e09938c,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:2,818df5bef78b643b401f5e8febd289c19deacef2c139564902d1312f24594ae1,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7151deeb32674284af8af8e6fe6bd822,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:3,504cd869120e826f548447a8d79be611a91aadb7f4e6ae78387e59d407c1612c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_59825028b8ae48dfb37f89c9b52b7eb9,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:4,36d64edcdeaf3893384038088a6f98f2ee6e2fef8b7abf938dbdaf8a2e9052b0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ecf367ae7e4442ca8a8f4c2981954e55,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:5,c96d6fca40f1608f82f05fc71db24575f84d414662cd8eb3d36a75f3792e81a8,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_76acd6aa78b44bf4b40fec5b9019c9b2,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:6,e21f99ac2d390701df0319fb4dfe2ccb875916ac0ac52bf87ce81cf25a419a4d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0597ddd535ff4bf8a4c83200f8c2c79c,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:7,36ad7bed4954ff940caa2f90f2c0f1642a06ad69e66e0b89d91e3c8c552908db,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_bf4b3496c81f4d55b562ecc53f76346b,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:8,2189c710e2912e44fd7061f3c1e2b5eb8f1ac6c4adfe7feae1b1a737526edc7a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_aa86a4dd885642f395af78b27f993e60,sentence_vocabulary,sent_f9bc36896e9541cb84b4052610738393:9,7717f44216152556fe1ca60908aec1b583f26403e1be8b9da958cd7f45489bd0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e061e689fb47427180a0ecb40854e49b,sentence_vocabulary,sent_2039a37cfc5c46bb8728fe1b21f36f8b:1,3fbf8ccd6c78f1dab08f4126c09a52f3f9e63c7e6de0c613235f8958e6b6b69a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2a6b459e359b494887b357c821be9821,sentence_vocabulary,sent_2039a37cfc5c46bb8728fe1b21f36f8b:2,92e8cf796b17792d648a45d5b66f5afa80c3c769f71977619b8a038c984a0776,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_711c29655b6c401f955e26d3fb0f8172,sentence_vocabulary,sent_2039a37cfc5c46bb8728fe1b21f36f8b:3,7dd902bd9c77855a8637d3e3dc4359685b30482da88b0f7c6294752441dc138d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_be6336f490064ad8baea129ec78d28c3,sentence_vocabulary,sent_2039a37cfc5c46bb8728fe1b21f36f8b:4,fa2b7962b23ce51fc4a2269024fec56ed2965322cf9d67acc5daf9cbaf3db81f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9d17bd15ca844857920a2fb7c7c1fd06,sentence_vocabulary,sent_2039a37cfc5c46bb8728fe1b21f36f8b:5,0e80990aa06b1494939896fc954e32b7a2ddb763193a8ea490416ec60285e02c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4226b8bfe35a434d97eb4051b3a730f7,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:1,fc9f8adf0b99ba13ef51db702f41a78234a148ab90bbe2fa27d0d37e024cadc3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b47c9fe23a3243a0b21bcd75012eaa56,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:2,22709f36b907b247c1afab1ba6435be7dc1d166a31b123c51aed6dc53e5420b4,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2ee8b35254fe487097e146dae11396c7,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:3,0cc454677d978a6ca02f3c534e77be93f47d0c4f2587e4c77877b18de0e95d53,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a4222d9b2c3743f18acb6af1ece0e9e5,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:4,07db248214117644d5f39f733746d9e19e81b2b83e61c6273a2a751b52ee491c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2bb4cf6e77c34490a0513c1a1bda9699,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:5,d72c6618d288e4a37819e392d56efb35f7d495948238d50aa9bae6c845c5e1d6,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f144be612dc946fa8e909c7c8b681990,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:6,c9a0c50aa8e2edbcbda8199ebf7b1feecf926905cd39f00e9f1838fe23fec303,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b0658b299e1845619c5638c0a525c256,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:7,c6e10f958199077807e37c5c4757735472e0ee5db7a4a97f9e1c2b8e3d89f91c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7bf3deeaf3014960999bb10adb737998,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:8,7e51f99d3872ced341fcdd8d00c681d5445dc4d19a350be7e5380b85eea836b6,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_42edf0d7caae4854bb7ed104251d1da7,sentence_vocabulary,sent_ade9768856c9457daf7a810b82db6338:9,2136f92b27ef18c58293dcab2f832a2c42d00986e6cb205df489745e132eb01d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_afde3d37ec11478997dd89c4641884eb,sentence_vocabulary,sent_9acdad6e759a422586d67d798f5ee440:1,81efb65ec93ddb8dde10e39f00c2466859c8343c7fe3a5e2de165abfc35d4f87,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_aac9874658a64aafb24372d38b27a2a8,sentence_vocabulary,sent_9acdad6e759a422586d67d798f5ee440:2,57513d29ec75b75b61cbd55bba1e317e66f1744f94dd79cfd120a4471303120e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_358b3d1c06c94540bca554805ec2aa03,sentence_vocabulary,sent_9acdad6e759a422586d67d798f5ee440:3,14430a88b3308c43380f3baea9252d740f37669d0dc7c1d9d390dfdd5e4de411,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_cf5428314ffc4a7687e48ec4ef7f920f,sentence_vocabulary,sent_9acdad6e759a422586d67d798f5ee440:4,0f5992e14c1596ab7b5d9cc8f4cb4cf51f2d5723e87b362ad803919abde2047e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6a7fe60572aa451f844c1a0f247abb6f,sentence_vocabulary,sent_9acdad6e759a422586d67d798f5ee440:5,156e7778b61e50340d560adbb9231679324010ae4c20e23fbd49c88478d1ce8c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c658e0da0ca742e984263afc47f905fe,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:1,5f18457c92c0272b4c23c0d81713ca71c6908151eecfc38b3ae3d2abdb9983b3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2ddd3cd0f2ba46c7b4e6485ea511894b,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:2,fed44ac2e3ce542c93d6f6ef12ae697960b325b72a6e98a67ba176308fe3d314,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_77c265b0b7a54a34b4c966f3f7565a59,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:3,bc9e7fe6664880c7bc6721f987d9b1d3da4cca6d299c7bce1558633de94a3fc5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_91b1fe15935a457e8d8701a46dd8f9a7,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:4,f0c06214f67fc022b803d6a42b0c4475f641221793308025307ba3a847d60012,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e51e32ec2cde466a88511f20f2dbb2e8,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:5,a8136346209fea42d5726b90d942aae051d312936eadfd63896d4f70b218f9cb,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_553c6888b1744c5c8031a4c053c4a3c1,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:6,147e7cc56e416fa610e9281f17523cabc79a2c4054ee5ea51f7eba9e6edb3ce3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_42ff6d0150664ba4bc98608e0da3d541,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:7,cd9e94a46ac1d98da0b39589b3f654030f052278fe9accd49ddc1f2c18112d9d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1484723958044f63845f7f6404848976,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:8,edbe88e4bb8f949ffd78831365625717aeda5354c82c25f42775c3ba22240ccc,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6080af839b4e42ebaba3d45ee15a23b1,sentence_vocabulary,sent_cf21ada931c240dfb09e2b756e181953:9,f6036f18ab45bf8c0ffb941f4a2e06f2752a0c52d4524a7d37dccdda612b3fb5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c7b2b49272964891a660161d5dc922ed,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:1,5323a6564c7e0ddfc38b4f2e8b77374d3367da5f85ba2aa617f6ff4fa8f1fa1d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_78927d44d26f4c9f95159d1b74eacf93,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:2,2b29ae2f53b1ba932309726bff290f24dad2544c78868345c79528d8c7526d78,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_392a7f5568d8435c8660e22321032c42,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:3,ac81c6b94c985a3c4be838d405245b28a6e48a50bd08f27bd9e75af2fdd3bf43,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d6275fdfc9b54558a43abd84c8a30bf4,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:4,d2d69f0d53b9aaeb2a87b82a36e0c6571448303bd2473338bf8348a2c34884fb,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8f9f8469b8df40d0adabf04eb96fea47,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:5,9232cd0f1ba24c3fc213d520478f8e601f6ec8f312c270c42f5662aeefc1a4f3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fd3c3b7ef0864c8f870c9a88fe4354c8,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:6,b003ac84a03910a921f872219f0517ff6d643cf1034a38fa87164cec3d2a528c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a029ab13dc3a456783c58ab19673486f,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:7,d82ea507e1e8d8018b2d592c3e2c40953cea6cae270124a0b702b31904bde37a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5aac7af14e8e40ec93c35c73b84d49c4,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:8,35dae85b35930b9623c657d44183efe57aaab40653c3973542e09b2480e54447,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1755f922193c46249e697afd05e73b4f,sentence_vocabulary,sent_a9361954b50743649333c545d2fe27bb:9,282c1283af1ede247537cc7968c327d75b353fd496561797a92866ae31879c3e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6e508032e6fe4477b0cb9610aecc6e68,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:1,6daae3d920b49bdc6e7ae364c8d0fd5468a2004c6d7e08271f663f8263fa3317,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_47f2fe3369c44fd1849636d8392192ae,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:2,96d88da88e830b8652cecc83a108b42ca552f7e052512e3c99a0440563495090,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0dbefe24adaa461f8627ca773f767972,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:3,494553bb1ec6c935f92bd2dd3e20783283c3b3b2a7772779e5521ff6389a1b36,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_69c5355769c5472c88d447dca6a51fb0,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:4,94151c4a518a7919a4273ea97bd725bca105f8fe3550107f9967319e8cf320da,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_88f915e9fcee467cba961d65064d0370,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:5,8f23f58a3ab2fdfd4130bc46850a0d50071e4b6aff47c4d26eb103c52166e04b,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_95bd8123df4b45788c87eb063f93ca66,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:6,2c5dc4b1698dbc2bec42efc78f63eecd233241b32853660d60fcb19425638cc8,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_632e08190461485a9067d6333d94dbfb,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:7,da1fd1e1b9058b74f01bf0a82bb1c76042aceede69137f462f2a018a8e9c8098,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1555802bea2e4ad5ab326a1a0435f37b,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:8,0785869bb86d5795a898fa586ae993d6886c970dd6334ec514be6dfbe1c8f635,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_44b9eec025e44c51af4b963585a48faa,sentence_vocabulary,sent_4f9726a9086a4bfaa616cfcea778c031:9,e0c9ba83f13ba54a91e3170c80458b967851190a813ec742da6843628491bbf0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ec89833fc2864fe89c4f42731e3adc54,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:1,2e4c8029051f0b68f46c82517c97a2703110727f706a323361b7e6f77f9d0833,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e1da6e5950384795a570a7912e50a124,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:2,76171759e798be313bc6bb13d1cc8fe1effb7ffef7ac29895ce067cfd8765295,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4ebef8d5f519407bb57cfb640acab8fd,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:3,7471ee6b8b0d6ff85d3a172b5db75e73e03fc011415f9cb938046c00b033a7cb,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5c6304d8bf494b8bafa131f540b2b8d6,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:4,5fba07a8783e715ebd5b7f6c00c8d5e20ece635d746400260b96a400caa1024a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9dfadafab4f94558af334507ea3abaaa,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:5,582f3f31f30210054bcd4af4b32db1e8dde4fe35b13badcf25800f6d4619a16d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_177876fca24644fe85ba0de4e2eed1b1,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:6,c14ecf6d561ae69823a0c0f2f34d2265f75be49ae70104394ce407fbfb20ca8b,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_80f0f20c459b4706b24f21c1fb693714,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:7,a8df453776045998c05cd654aa38ecc0e9f6f7951d3069ae938ce809c590e001,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ececbab308df4836afcc8e443366ac88,sentence_vocabulary,sent_e23915bc0a814dc199f5bf11c8a3f943:8,f863d743e94d81f207809abc17a673076988eeb62d94761bd44a57396cf71d47,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c83369f6f5af4622a533b6499477070c,sentence_vocabulary,sent_1ff5dac7e7464e76accead9a99dc0207:1,abe7a0bcbad6458dd18a3b0c2472a8971d3536001b03a8f43d9f85b0f60e713d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c25b943917f9444385414cd57ded8387,sentence_vocabulary,sent_1ff5dac7e7464e76accead9a99dc0207:2,881563dce0aab3007e6ab78e196830c13308d755af88f4e92257784601b16d2a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fbe0c6d7affa405db7aec58e73a6d76c,sentence_vocabulary,sent_1ff5dac7e7464e76accead9a99dc0207:3,cc928e84a07a359527140b51d20c58e55f450d1cdaef5d5e9baa262bb8959cf0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
