sentence_id,position,surface_form,vocab_id,resolution_status,coverage_type,review_status,notes
sent_a25ec8609ab944588c6e6efdf18be010,5,这里,hsk26-v00282,exact,exact,approved,Longest official word segmentation.
sent_75fe70204c3e4b8e99211edc647cc255,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_75fe70204c3e4b8e99211edc647cc255,2,总,hsk26-v00993,exact,exact,approved,Longest official word segmentation.
sent_75fe70204c3e4b8e99211edc647cc255,3,问,hsk26-v00219,exact,exact,approved,Longest official word segmentation.
sent_75fe70204c3e4b8e99211edc647cc255,4,这个,hsk26-v00281,exact,exact,approved,Longest official word segmentation.
sent_75fe70204c3e4b8e99211edc647cc255,5,问题,hsk26-v00220,exact,exact,approved,Longest official word segmentation.
sent_37d30534429a40f1bf3416efe277a699,1,她,hsk26-v00202,exact,exact,approved,Longest official word segmentation.
sent_37d30534429a40f1bf3416efe277a699,2,今天,hsk26-v00094,exact,exact,approved,Longest official word segmentation.
sent_37d30534429a40f1bf3416efe277a699,3,又,hsk26-v00949,exact,exact,approved,Longest official word segmentation.
sent_37d30534429a40f1bf3416efe277a699,4,迟到,hsk26-v00561,exact,exact,approved,Longest official word segmentation.
sent_37d30534429a40f1bf3416efe277a699,5,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_f36aa01712364a34b3aae050008ca2d5,1,我们,hsk26-v00222,exact,exact,approved,Longest official word segmentation.
sent_f36aa01712364a34b3aae050008ca2d5,2,常常,hsk26-v00557,exact,exact,approved,Longest official word segmentation.
sent_f36aa01712364a34b3aae050008ca2d5,3,一起,hsk26-v00473,exact,exact,approved,Longest official word segmentation.
sent_f36aa01712364a34b3aae050008ca2d5,4,运动,hsk26-v00485,exact,exact,approved,Longest official word segmentation.
sent_04ec0859b4f74e36b2a46f016747b16d,1,她,hsk26-v00202,exact,exact,approved,Longest official word segmentation.
sent_04ec0859b4f74e36b2a46f016747b16d,2,一边,hsk26-v00933,exact,exact,approved,Longest official word segmentation.
sent_04ec0859b4f74e36b2a46f016747b16d,3,听,hsk26-v00209,exact,exact,approved,Longest official word segmentation.
sent_04ec0859b4f74e36b2a46f016747b16d,4,一边,hsk26-v00933,exact,exact,approved,Longest official word segmentation.
sent_04ec0859b4f74e36b2a46f016747b16d,5,写,hsk26-v00240,exact,exact,approved,Longest official word segmentation.
sent_3a2b4d63a6b242caba723ba5114200d8,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_3a2b4d63a6b242caba723ba5114200d8,2,一边,hsk26-v00933,exact,exact,approved,Longest official word segmentation.
sent_3a2b4d63a6b242caba723ba5114200d8,3,走路,hsk26-v00496,exact,exact,approved,Longest official word segmentation.
sent_3a2b4d63a6b242caba723ba5114200d8,4,一边,hsk26-v00933,exact,exact,approved,Longest official word segmentation.
sent_3a2b4d63a6b242caba723ba5114200d8,5,打电话,hsk26-v00024,exact,exact,approved,Longest official word segmentation.
sent_f49cfab32e294793b67dcec97bffa790,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_f49cfab32e294793b67dcec97bffa790,2,大概,hsk26-v00573,exact,exact,approved,Longest official word segmentation.
sent_f49cfab32e294793b67dcec97bffa790,3,九,hsk26-v00095,exact,exact,approved,Longest official word segmentation.
sent_f49cfab32e294793b67dcec97bffa790,4,点,hsk26-v00033,exact,exact,approved,Longest official word segmentation.
sent_f49cfab32e294793b67dcec97bffa790,5,到,hsk26-v00029,exact,exact,approved,Longest official word segmentation.
sent_eafe2ca40a264091be88b0322e3f53f8,1,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_eafe2ca40a264091be88b0322e3f53f8,2,必须,hsk26-v00525,exact,exact,approved,Longest official word segmentation.
sent_eafe2ca40a264091be88b0322e3f53f8,3,今天,hsk26-v00094,exact,exact,approved,Longest official word segmentation.
sent_eafe2ca40a264091be88b0322e3f53f8,4,完成,hsk26-v00868,exact,exact,approved,Longest official word segmentation.
sent_eafe2ca40a264091be88b0322e3f53f8,5,工作,hsk26-v00063,exact,exact,approved,Longest official word segmentation.
sent_a7863b81f1964446950f4283c59ca0f9,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_a7863b81f1964446950f4283c59ca0f9,2,好像,hsk26-v00665,exact,exact,approved,Longest official word segmentation.
sent_a7863b81f1964446950f4283c59ca0f9,3,不,hsk26-v00013,exact,exact,approved,Longest official word segmentation.
sent_a7863b81f1964446950f4283c59ca0f9,4,太,hsk26-v00206,exact,exact,approved,Longest official word segmentation.
sent_a7863b81f1964446950f4283c59ca0f9,5,高兴,hsk26-v00057,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,1,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,2,几乎,hsk26-v00688,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,3,忘,hsk26-v00452,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,4,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,5,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,6,件,hsk26-v00089,exact,exact,approved,Longest official word segmentation.
sent_13618b6eee804d838880706be7668aee,7,事,hsk26-v00187,exact,exact,approved,Longest official word segmentation.
sent_90683439a30942ad96894b941aea8ec9,1,她,hsk26-v00202,exact,exact,approved,Longest official word segmentation.
sent_90683439a30942ad96894b941aea8ec9,2,其实,hsk26-v00799,exact,exact,approved,Longest official word segmentation.
sent_90683439a30942ad96894b941aea8ec9,3,不,hsk26-v00013,exact,exact,approved,Longest official word segmentation.
sent_90683439a30942ad96894b941aea8ec9,4,累,hsk26-v00388,exact,exact,approved,Longest official word segmentation.
sent_dbb0627c70c140a28bf8bb1782253b57,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_dbb0627c70c140a28bf8bb1782253b57,2,终于,hsk26-v00983,exact,exact,approved,Longest official word segmentation.
sent_dbb0627c70c140a28bf8bb1782253b57,3,回来,hsk26-v00361,exact,exact,approved,Longest official word segmentation.
sent_dbb0627c70c140a28bf8bb1782253b57,4,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_9fd62cbcdfc549a291eceedc0256c0ec,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_9fd62cbcdfc549a291eceedc0256c0ec,2,才,hsk26-v00544,exact,exact,approved,Longest official word segmentation.
sent_9fd62cbcdfc549a291eceedc0256c0ec,3,十,hsk26-v00184,exact,exact,approved,Longest official word segmentation.
sent_9fd62cbcdfc549a291eceedc0256c0ec,4,八,hsk26-v00002,exact,exact,approved,Longest official word segmentation.
sent_9fd62cbcdfc549a291eceedc0256c0ec,5,岁,hsk26-v00199,exact,exact,approved,Longest official word segmentation.
sent_85bd6aebbf3d404596ae8e5f05c1d854,1,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_85bd6aebbf3d404596ae8e5f05c1d854,2,完成,hsk26-v00868,exact,exact,approved,Longest official word segmentation.
sent_85bd6aebbf3d404596ae8e5f05c1d854,3,工作,hsk26-v00063,exact,exact,approved,Longest official word segmentation.
sent_85bd6aebbf3d404596ae8e5f05c1d854,4,才,hsk26-v00544,exact,exact,approved,Longest official word segmentation.
sent_85bd6aebbf3d404596ae8e5f05c1d854,5,可以,hsk26-v00102,exact,exact,approved,Longest official word segmentation.
sent_85bd6aebbf3d404596ae8e5f05c1d854,6,走,hsk26-v00495,exact,exact,approved,Longest official word segmentation.
sent_8b85b122648e4c6f87fcfd451c9823f8,1,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_8b85b122648e4c6f87fcfd451c9823f8,2,就,hsk26-v00376,exact,exact,approved,Longest official word segmentation.
sent_8b85b122648e4c6f87fcfd451c9823f8,3,要,hsk26-v00252,exact,exact,approved,Longest official word segmentation.
sent_8b85b122648e4c6f87fcfd451c9823f8,4,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
sent_8b85b122648e4c6f87fcfd451c9823f8,5,件,hsk26-v00089,exact,exact,approved,Longest official word segmentation.
sent_8b85b122648e4c6f87fcfd451c9823f8,6,衣服,hsk26-v00255,exact,exact,approved,Longest official word segmentation.
sent_7b533111bb5546b5b85c23ec3f68fe9a,1,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_7b533111bb5546b5b85c23ec3f68fe9a,2,今天,hsk26-v00094,exact,exact,approved,Longest official word segmentation.
sent_7b533111bb5546b5b85c23ec3f68fe9a,3,回答,hsk26-v00682,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,1,不用,hsk26-v00540,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,2,等,hsk26-v00334,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,3,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,4,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,5,先,hsk26-v00890,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,6,走,hsk26-v00495,exact,exact,approved,Longest official word segmentation.
sent_ed643151bde94b91b69fe940413ac050,7,吧,hsk26-v00004,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,1,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,2,是,hsk26-v00188,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,3,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,4,为,hsk26-v00875,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,5,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,6,买,hsk26-v00116,exact,exact,approved,Longest official word segmentation.
sent_7f66b81680424a32baac6300f186c470,7,的,hsk26-v00030,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,2,向,hsk26-v00894,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,3,老师,hsk26-v00107,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,4,问,hsk26-v00219,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,5,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,6,一,hsk26-v00254,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,7,个,hsk26-v00060,exact,exact,approved,Longest official word segmentation.
sent_5d15e91a4ce14242af9ac2f1947237c1,8,问题,hsk26-v00220,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,1,关于,hsk26-v00656,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,2,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,3,件,hsk26-v00089,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,4,事,hsk26-v00187,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,5,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,6,想,hsk26-v00233,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,7,说,hsk26-v00196,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,8,两,hsk26-v00111,exact,exact,approved,Longest official word segmentation.
sent_9025e2649f4e4745ab4db7a9b99770bb,9,句,hsk26-v00722,exact,exact,approved,Longest official word segmentation.
sent_dd217b18904a42cbb99e0bc1b88741a2,1,请,hsk26-v00165,exact,exact,approved,Longest official word segmentation.
sent_dd217b18904a42cbb99e0bc1b88741a2,2,向,hsk26-v00894,exact,exact,approved,Longest official word segmentation.
sent_dd217b18904a42cbb99e0bc1b88741a2,3,左,hsk26-v00499,exact,exact,approved,Longest official word segmentation.
sent_dd217b18904a42cbb99e0bc1b88741a2,4,走,hsk26-v00495,exact,exact,approved,Longest official word segmentation.
sent_774f9ea413ba4c66b451110a7cb9083c,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_774f9ea413ba4c66b451110a7cb9083c,2,向,hsk26-v00894,exact,exact,approved,Longest official word segmentation.
sent_774f9ea413ba4c66b451110a7cb9083c,3,学校,hsk26-v00250,exact,exact,approved,Longest official word segmentation.
sent_774f9ea413ba4c66b451110a7cb9083c,4,走,hsk26-v00495,exact,exact,approved,Longest official word segmentation.
sent_774f9ea413ba4c66b451110a7cb9083c,5,去,hsk26-v00167,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,1,为了,hsk26-v00876,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,2,学习,hsk26-v00249,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,3,汉语,hsk26-v00069,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,4,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,5,每,hsk26-v00399,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,6,天,hsk26-v00207,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,7,听,hsk26-v00209,exact,exact,approved,Longest official word segmentation.
sent_f4bbe7fca181487ca4c704591155e6c6,8,中文,hsk26-v00290,exact,exact,approved,Longest official word segmentation.
sent_0d0411ad82124f07a3fd131d25ff9890,1,大家,hsk26-v00026,exact,exact,approved,Longest official word segmentation.
sent_0d0411ad82124f07a3fd131d25ff9890,2,都,hsk26-v00041,exact,exact,approved,Longest official word segmentation.
sent_0d0411ad82124f07a3fd131d25ff9890,3,为,hsk26-v00875,exact,exact,approved,Longest official word segmentation.
sent_0d0411ad82124f07a3fd131d25ff9890,4,她,hsk26-v00202,exact,exact,approved,Longest official word segmentation.
sent_0d0411ad82124f07a3fd131d25ff9890,5,高兴,hsk26-v00057,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,1,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,2,把,hsk26-v00506,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,3,书,hsk26-v00190,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,4,放,hsk26-v00624,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,5,在,hsk26-v00271,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,6,桌子,hsk26-v00295,exact,exact,approved,Longest official word segmentation.
sent_5d918872f5b7416cb95abcc92483fbd1,7,上,hsk26-v00175,exact,exact,approved,Longest official word segmentation.
sent_2fbfa20c1f6548199c1be242d71a6807,1,书,hsk26-v00190,exact,exact,approved,Longest official word segmentation.
sent_2fbfa20c1f6548199c1be242d71a6807,2,被,hsk26-v00519,exact,exact,approved,Longest official word segmentation.
sent_2fbfa20c1f6548199c1be242d71a6807,3,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_2fbfa20c1f6548199c1be242d71a6807,4,拿,hsk26-v00405,exact,exact,approved,Longest official word segmentation.
sent_2fbfa20c1f6548199c1be242d71a6807,5,走,hsk26-v00495,exact,exact,approved,Longest official word segmentation.
sent_2fbfa20c1f6548199c1be242d71a6807,6,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_7d1320b342b04ed39c3129b59dff4437,1,请,hsk26-v00165,exact,exact,approved,Longest official word segmentation.
sent_7d1320b342b04ed39c3129b59dff4437,2,根据,hsk26-v00645,exact,exact,approved,Longest official word segmentation.
sent_7d1320b342b04ed39c3129b59dff4437,3,问题,hsk26-v00220,exact,exact,approved,Longest official word segmentation.
sent_7d1320b342b04ed39c3129b59dff4437,4,回答,hsk26-v00682,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,1,根据,hsk26-v00645,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,2,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,3,本,hsk26-v00010,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,4,书,hsk26-v00190,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,5,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,6,找,hsk26-v00278,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,7,到,hsk26-v00029,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,8,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,9,一,hsk26-v00254,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,10,个,hsk26-v00060,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,11,好,hsk26-v00071,exact,exact,approved,Longest official word segmentation.
sent_1c1419c246e44007a95aabd9d3e819e9,12,办法,hsk26-v00511,exact,exact,approved,Longest official word segmentation.
sent_760ceb6d0cab40348fc12fe4c8a5677d,1,茶,hsk26-v00017,exact,exact,approved,Longest official word segmentation.
sent_760ceb6d0cab40348fc12fe4c8a5677d,2,或,hsk26-v00685,exact,exact,approved,Longest official word segmentation.
sent_760ceb6d0cab40348fc12fe4c8a5677d,3,牛奶,hsk26-v00151,exact,exact,approved,Longest official word segmentation.
sent_760ceb6d0cab40348fc12fe4c8a5677d,4,都,hsk26-v00041,exact,exact,approved,Longest official word segmentation.
sent_760ceb6d0cab40348fc12fe4c8a5677d,5,可以,hsk26-v00102,exact,exact,approved,Longest official word segmentation.
sent_58ffa60cb78d42ceaa780e14a6306ef8,1,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_58ffa60cb78d42ceaa780e14a6306ef8,2,可以,hsk26-v00102,exact,exact,approved,Longest official word segmentation.
sent_58ffa60cb78d42ceaa780e14a6306ef8,3,坐,hsk26-v00298,exact,exact,approved,Longest official word segmentation.
sent_58ffa60cb78d42ceaa780e14a6306ef8,4,车,hsk26-v00020,exact,exact,approved,Longest official word segmentation.
sent_58ffa60cb78d42ceaa780e14a6306ef8,5,或者,hsk26-v00686,exact,exact,approved,Longest official word segmentation.
sent_58ffa60cb78d42ceaa780e14a6306ef8,6,走路,hsk26-v00496,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,1,只有,hsk26-v00980,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,2,认真,hsk26-v00817,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,3,学习,hsk26-v00249,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,4,成绩,hsk26-v00559,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,5,才,hsk26-v00544,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,6,会,hsk26-v00082,exact,exact,approved,Longest official word segmentation.
sent_02efb9b5bd0d436da241d13d92289310,7,提高,hsk26-v00852,exact,exact,approved,Longest official word segmentation.
sent_13a92b007c794d1c8f21b12613fab9d5,1,只要,hsk26-v00979,exact,exact,approved,Longest official word segmentation.
sent_13a92b007c794d1c8f21b12613fab9d5,2,不,hsk26-v00013,exact,exact,approved,Longest official word segmentation.
sent_13a92b007c794d1c8f21b12613fab9d5,3,下雨,hsk26-v00227,exact,exact,approved,Longest official word segmentation.
sent_13a92b007c794d1c8f21b12613fab9d5,4,我们,hsk26-v00222,exact,exact,approved,Longest official word segmentation.
sent_13a92b007c794d1c8f21b12613fab9d5,5,就,hsk26-v00376,exact,exact,approved,Longest official word segmentation.
sent_13a92b007c794d1c8f21b12613fab9d5,6,去,hsk26-v00167,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,1,她,hsk26-v00202,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,2,不但,hsk26-v00538,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,3,会,hsk26-v00082,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,4,说,hsk26-v00196,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,5,汉语,hsk26-v00069,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,6,而且,hsk26-v00611,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,7,会,hsk26-v00082,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,8,写,hsk26-v00240,exact,exact,approved,Longest official word segmentation.
sent_15957da7654b4995a8891ca65634f9c7,9,汉字,hsk26-v00070,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,1,如果,hsk26-v00819,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,2,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,3,累,hsk26-v00388,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,4,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,5,就,hsk26-v00376,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,6,休息,hsk26-v00246,exact,exact,approved,Longest official word segmentation.
sent_f840922ffc6c4b57961c8410bf08e85d,7,吧,hsk26-v00004,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,1,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,2,件,hsk26-v00089,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,3,衣服,hsk26-v00255,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,4,好看,hsk26-v00073,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,5,可,hsk26-v00731,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,6,太,hsk26-v00206,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,7,贵,hsk26-v00065,exact,exact,approved,Longest official word segmentation.
sent_59fbf697912c49b98921d84d0c0c2ba9,8,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,1,他,hsk26-v00200,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,2,吃,hsk26-v00021,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,3,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,4,饭,hsk26-v00050,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,5,然后,hsk26-v00813,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,6,去,hsk26-v00167,exact,exact,approved,Longest official word segmentation.
sent_ad57f6a862864c3e99369ceef3a0eb08,7,上班,hsk26-v00176,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,1,下雨,hsk26-v00227,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,2,的话,hsk26-v00586,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,3,我们,hsk26-v00222,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,4,就,hsk26-v00376,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,5,不,hsk26-v00013,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,6,去,hsk26-v00167,exact,exact,approved,Longest official word segmentation.
sent_809187bb221741e3b2d391e93d133a29,7,了,hsk26-v00108,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,1,你,hsk26-v00146,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,2,有时,hsk26-v00480,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,3,间,hsk26-v00366,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,4,的话,hsk26-v00586,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,5,给,hsk26-v00061,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,6,我,hsk26-v00221,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,7,打电话,hsk26-v00024,exact,exact,approved,Longest official word segmentation.
sent_ead4f471133d45de839c1c4164b33a5e,8,吧,hsk26-v00004,exact,exact,approved,Longest official word segmentation.
sent_bdef322cd03c4c6db5dafa4f56b7ddb8,1,咱们,hsk26-v00962,exact,exact,approved,Longest official word segmentation.
sent_bdef322cd03c4c6db5dafa4f56b7ddb8,2,大家,hsk26-v00026,exact,exact,approved,Longest official word segmentation.
sent_bdef322cd03c4c6db5dafa4f56b7ddb8,3,一起,hsk26-v00473,exact,exact,approved,Longest official word segmentation.
sent_bdef322cd03c4c6db5dafa4f56b7ddb8,4,想,hsk26-v00233,exact,exact,approved,Longest official word segmentation.
sent_bdef322cd03c4c6db5dafa4f56b7ddb8,5,办法,hsk26-v00511,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,1,我们,hsk26-v00222,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,2,三,hsk26-v00173,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,3,个,hsk26-v00060,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,4,人,hsk26-v00170,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,5,住,hsk26-v00294,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,6,在,hsk26-v00271,exact,exact,approved,Longest official word segmentation.
sent_b972a3afc4474f80ab2d9d7df2239108,7,一起,hsk26-v00473,exact,exact,approved,Longest official word segmentation.
sent_29e52e36d19f4a90b83ca01684c208da,1,这,hsk26-v00279,exact,exact,approved,Longest official word segmentation.
