grammar_target_id,grammar_example_id,grammar_element_id,target_order,target_role,target_text_zh,occurrence_number,review_status,notes
gtarget_e74374970ae440d1932d2d82f6565716,gexample_6a29e2b10c8445659ef280bc1c0ce834,gelement_ec5165e799294b408c427a02abdc963f,1,scope_adverb,只是,1,approved,
gtarget_1ecca0b492ff4c3980f56c83a564c8fe,gexample_9c58cb81810b4b2fa9728cb44783cee6,gelement_ea6751c760c64cc1bee7d68f35341517,1,time_adverb,才,1,approved,
gtarget_d247d00cffb24afe98d45367c9fdd609,gexample_0a8937c0b95f4079b9bd9f306ef7ad91,gelement_f45c7672dcb8494692b1da45270d751f,1,time_adverb,马上,1,approved,
gtarget_a49f92b82534481fa7487a8885e2458e,gexample_ec915d0bdbc9434cb72737d1ef224923,gelement_dc6ddb6714d14d18a1dd442cd6cba915,1,time_adverb,先,1,approved,
gtarget_ee88ff5899b142929c8da332e069c5b0,gexample_ec915d0bdbc9434cb72737d1ef224923,gelement_3c5af249fcd346cb9333d493b92c02d9,2,time_expression,一会儿,1,approved,
gtarget_5b8c3f213d034c83a1041e5d5d26038d,gexample_0351eae04f3b4d57b25cb47fca2681bd,gelement_bff62df433f94ca5a0ff9525ba172b7f,1,time_adverb,刚,1,approved,
gtarget_aab15e31dc194e57a9111a7f17aa0658,gexample_09492708492e4988beecee0a25e326b8,gelement_4f9f8e8e4d5e4be195a211ba441d811b,1,time_adverb,一直,1,approved,
gtarget_fec3419f975849b981b821ac61066d19,gexample_14c0c75e4e9b484cb7e0723a87778913,gelement_2121705a66ef45929b561bfe3d6cd38d,1,frequency_adverb,总,1,approved,
gtarget_af9bc3f71800497694810379df1dc00e,gexample_9f3afb87e2cf41c6aabf8eb45b6fa65f,gelement_33d1998bcfb6451cbb2ee388a172dc82,1,frequency_adverb,又,1,approved,
gtarget_508e18c5eda04beb92f5c36f04884f2e,gexample_76e252f6a7ad406c898a0f7b61990bb8,gelement_7d5b419903bd4bca977f1c83c3688e55,1,frequency_adverb,常常,1,approved,
gtarget_a40aa1cac9e94b7d85836e33f6b0acac,gexample_74d9962ef24c4021ab8f3f5d02533ca7,gelement_b1fc9c2e0787479a9389fb8b4ce6754f,1,first_correlative,一边,1,approved,
gtarget_f29a7cb71e6445a4b908eb5f5169e51d,gexample_74d9962ef24c4021ab8f3f5d02533ca7,gelement_b1fc9c2e0787479a9389fb8b4ce6754f,2,second_correlative,一边,2,approved,
gtarget_b6140a96587d411a8310173248bf1923,gexample_d1e7e5f4b6744399a2a134926d708f95,gelement_b1fc9c2e0787479a9389fb8b4ce6754f,1,first_correlative,一边,1,approved,
gtarget_d2b6e8b9b9c341d1813ae086d9e37915,gexample_d1e7e5f4b6744399a2a134926d708f95,gelement_b1fc9c2e0787479a9389fb8b4ce6754f,2,second_correlative,一边,2,approved,
gtarget_50ae75e563454bd890d536fffcaf802b,gexample_be2d1cc948454f948de45e8c14998f6c,gelement_d57de6b4323a47d1b21491de1dcb8626,1,modal_adverb,大概,1,approved,
gtarget_03cf2ef86e564d79bcf8e19839ecac29,gexample_297a66e43fed4281b07f82b3d6261786,gelement_7e5fe41e15624203849d7c71d42cc558,1,modal_adverb,必须,1,approved,
gtarget_722c257364eb4a259f03519e50870e93,gexample_39fb3194d84e4519b31c06f64a1b9174,gelement_c49399b90871463c83ce7ef92ddd29ad,1,modal_adverb,好像,1,approved,
gtarget_cc84b2d24c43423d80795947cf9f0258,gexample_44bde2778e2a47978e01a98fb1876e7d,gelement_f9ba8b44bd8144bca7870a80c25a8ebe,1,modal_adverb,几乎,1,approved,
gtarget_c74b5feb3cee4e6d9a68062b5a0943b6,gexample_5a49e88b979348489ea60ff55c6c1d0d,gelement_63fd4cc297de4fc2abaf3b5fab4f8fda,1,stance_adverb,其实,1,approved,
gtarget_7afa31ce17e24514b261cfccf4aa50fd,gexample_e2c254fba9c04338a69f2792b50ea04a,gelement_3a4d8f406a774b61b306048b9858b736,1,stance_adverb,终于,1,approved,
gtarget_01509c393b8f41029753a2958ef03428,gexample_78eea79c134643239b365d8e5510fcc6,gelement_056b744e266a407f8d2d6ba40e5b6add,1,focus_adverb,才,1,approved,
gtarget_c5919b858ed24a03b3298a04f682d898,gexample_a5667510e2734152a5c14a708b4e5bea,gelement_0390024594094ddc9ea7eb1f21fcca65,1,condition_adverb,才,1,approved,
gtarget_132446c4383747ed9bcf30676e966f12,gexample_d41d1aa534d8497a9279fab58281387c,gelement_0e0d15b0d18440e0be963f465ccf410b,1,focus_adverb,就,1,approved,
gtarget_bcfe1f5e439c429f83165d4ce4ce2740,gexample_3e5a1532cdeb4f208c94b182f899ae71,gelement_0444becc66444ac18b9bf2fcee56149d,1,negative_modal,不必,1,approved,
gtarget_4fa188099c6b4ad8a5f0bd8dc0708443,gexample_055f240de2d84389985c81cfc7f0c8d2,gelement_b5cca19fabf8449db83a9bf9becbdef3,1,negative_modal,不用,1,approved,
gtarget_92d9549577024c79a5a4fe755d24f9bf,gexample_a74770058d014b1398a3f30d5e7d7913,gelement_1444f9d43edd472ea734adc3a9f48d05,1,preposition,为,1,approved,
gtarget_8194e82baee54390962b1be5028290b9,gexample_6b50058c5f934f2680e8db22f33ec5a0,gelement_f4e43c2ca48747ac88d5f88cbfffa49d,1,preposition,向,1,approved,
gtarget_873b3a9355924681a26bbbf4841b4116,gexample_55a2fc31cc4d4c18bf8aa38cda170d51,gelement_cfbdeaa073b140fd9cab069ba21f3e3a,1,preposition,关于,1,approved,
gtarget_81a9927d0f3443658799f69d650634d5,gexample_164c3d29d46b403f9684b495279f4239,gelement_df1fbe382fb84482a314e315030445a4,1,direction_preposition,向,1,approved,
gtarget_6bdfd898d7a445e69263ded68f4147e8,gexample_7ea27b3e57914862b385dcbb287a27c4,gelement_df1fbe382fb84482a314e315030445a4,1,direction_preposition,向,1,approved,
gtarget_586dbf45242044de933586a600f11527,gexample_311739c00faa4cbfb8b1436086cf6dbf,gelement_70cbbc40082e482dbd784f231cc5278e,1,purpose_preposition,为了,1,approved,
gtarget_ea5a19a40afd4660981ee09f9b5ef641,gexample_aa56bb9a8c0448cfa31bde709e4ad00c,gelement_93b9e1306d154cc4bec3645302024ebb,1,reason_preposition,为,1,approved,
gtarget_7a619cb3e7cb45988da66ec369a19242,gexample_ad9f118f4a8646c4aa308ffccc184c0e,gelement_007f0fb5973144e282757aad5f0a2536,1,object_marker,把,1,approved,
gtarget_218c4f910feb43228d3eaa8777e5dc61,gexample_4b823194872e4ad4bfe8c0e454738ec3,gelement_59b7dc0da93c4098b57f64528563d687,1,passive_marker,被,1,approved,
gtarget_ec3a44ce495048868a512ac0815de6c8,gexample_eb151f23b79a495f85c618b4cb4a062d,gelement_f3240b07865e46ddbb06aeb4b6803066,1,basis_preposition,根据,1,approved,
gtarget_56d90490d12a49d4a60862229f779c3a,gexample_d80d993b831b4a70bd11411360131429,gelement_f3240b07865e46ddbb06aeb4b6803066,1,basis_preposition,根据,1,approved,
gtarget_1ca699f2558a49bbb0c8199814392ea9,gexample_c2b2abdafe454165bad79464f7bb0f2e,gelement_e4c5bd0ec3644a04bef0c243721efdc5,1,conjunction,或,1,approved,
gtarget_8c919a9b8c8b47539a309babf53b46ae,gexample_0ecc710ab62c4fe790a162565d4c762e,gelement_1a5c828f46504f109ee16e56f50de6a0,1,conjunction,或者,1,approved,
gtarget_69058f94427843ab822e2388342c0ebc,gexample_b30f1ff6b44d4232917461b7b415b56c,gelement_617841407a6744ca83bdb688fa3fc50c,1,condition_conjunction,只有,1,approved,
gtarget_fde83f4b07ef4baa8f29237dc3260f15,gexample_18a2d8a18fe64d18bcc094a857585807,gelement_39c23fc228b5445ab4924f39e1a50674,1,condition_conjunction,只要,1,approved,
gtarget_2c98a27e8c7a4ca19e8f8d03c33625ed,gexample_b02b0172eef04100a33b602379205251,gelement_c0d3b0bb560d4209b2e7131fd0c2df11,1,additive_conjunction,不但,1,approved,
gtarget_5b60e6d884f747ffa3e4e4e9b546b153,gexample_b02b0172eef04100a33b602379205251,gelement_a230ccf53b2f4d409a8bcd084631322c,2,additive_conjunction,而且,1,approved,
gtarget_b4a8ff1407204399a72da2e16fcb326a,gexample_1d67610946c44cfd93318a92dd8abe7d,gelement_2abc295a6aab47899cc63065d913e315,1,condition_conjunction,如果,1,approved,
gtarget_02d5e2260f324beea4bd79e86e5a024a,gexample_03781a5a148b4adb9fed23290a9e0a7a,gelement_2a8b6603971b449aa9f7fe031e365df2,1,contrast_conjunction,可,1,approved,
gtarget_30577f8dd7a4493994955ed976a2379b,gexample_73975c9f7c234197bb8e5377354f5846,gelement_a3ecb261afd14a5fa07d016c795768ad,1,sequence_conjunction,然后,1,approved,
gtarget_a8b6862fdefb4554a491bfda2a9ea6ea,gexample_d8bf31ce2e3146ab8b254761bf4b9987,gelement_53754289cd2f46e397378fa2472ec0e1,1,condition_particle,的话,1,approved,
gtarget_d71aecf0abfe4d0caa0e2b78b2902a14,gexample_d3ba10a9813e4073bab184cc1220ec97,gelement_53754289cd2f46e397378fa2472ec0e1,1,condition_particle,的话,1,approved,
gtarget_5e8d26ada8c54a73ba3dd3ddd6d2b8e5,gexample_0838c49e3dbf4e0986cc9396c79f0a0b,gelement_eab534de32844c34ae75dbcac06a2caa,1,appositive_phrase,咱们大家,1,approved,
gtarget_da1048104d1241dbbad065adee98ba20,gexample_5273a94ae6cf4754b71cc4e87c886205,gelement_eab534de32844c34ae75dbcac06a2caa,1,appositive_phrase,我们三个人,1,approved,
gtarget_5cc83fe6c6ce436ba18950524e7979d8,gexample_b168b0079fe24d0dbba99673b5426421,gelement_62177dbc82b84b1687ba68c14f73fb7a,1,verb_complement_phrase,看得懂,1,approved,
gtarget_9723779a6c254d9baec67bccd3e8c60f,gexample_c17126dd9fcd4c759e5d8ac3373ddd1a,gelement_62177dbc82b84b1687ba68c14f73fb7a,1,verb_complement_phrase,拿出,1,approved,
gtarget_af0218dc8c4b426fa20185b99b71bb32,gexample_f2af804236324cbd8e1a11da35e2f3f5,gelement_320854760ffb48ee8264655af2896bf0,1,reduplicated_quantity,一个一个,1,approved,
gtarget_e6894423908e46ffb628855597aef126,gexample_dc682e37e66b4d31b195ca0353162ba4,gelement_320854760ffb48ee8264655af2896bf0,1,reduplicated_quantity,一天一天,1,approved,
gtarget_16f3151563134a9697ef44b2e4b38523,gexample_79d5a54bb2c24a839274cdef55358bfa,gelement_6f44b3d791b24f4a87edacdccc2e3c82,1,balanced_description,不大不小,1,approved,
gtarget_e5b47ba43dff45b7a14af4f29aa734cd,gexample_32f6668d987b4a5695f17a5114de390c,gelement_6f44b3d791b24f4a87edacdccc2e3c82,1,balanced_description,不冷不热,1,approved,
gtarget_ad8b8435ded4450b87c4f272a9fbc9f2,gexample_b0d648b6434c4e638a46fd1a926dec5c,gelement_1c7230ad25f6486e96312302fdde428c,1,time_expression,不一会儿,1,approved,
gtarget_a497950cd62f4f029975f71b38d4ca3a,gexample_64f2d2ccc10d4b41a7620742a59c3368,gelement_1c7230ad25f6486e96312302fdde428c,1,time_expression,不一会儿,1,approved,
gtarget_a4c535abeb9f4ab8bd584e5e2549faaf,gexample_1e7a7166b3964e87a38ff6869beff115,gelement_c10ef5873de24d8db9d452975b223aa2,1,inference_marker,看来,1,approved,
gtarget_acd6c6167bc1411f978a719b9912ca4e,gexample_9f233964decb4e78ad786daa8c38256f,gelement_c10ef5873de24d8db9d452975b223aa2,1,inference_marker,看来,1,approved,
gtarget_09afe59ffee84711983b1fcf2fa5a414,gexample_95f5ad632cbd47f39aabbd3974563ecd,gelement_6bf081eac2bc4b9f9f719fd5d6df9c25,1,viewpoint_frame,在我看来,1,approved,
gtarget_f4af23201c1e45369aea4757c653fd7c,gexample_5dc18eb839eb4985b1ab13cb5bd576cc,gelement_6bf081eac2bc4b9f9f719fd5d6df9c25,1,viewpoint_frame,在老师看来,1,approved,
gtarget_bf6cae01fb844d998908a6432cbbfd53,gexample_f72a0996c30443beb7fa25e538422a99,gelement_47abfabaa67b4ad0a2f478e4871ef423,1,trend_marker,越来越,1,approved,
gtarget_01443a97b77541e690c5f7a0bcd11ea5,gexample_70e100845f18413d9bef43feb7506443,gelement_47abfabaa67b4ad0a2f478e4871ef423,1,trend_marker,越来越,1,approved,
gtarget_d741c5e4f9ab400a9197058e1e7bec98,gexample_e8d2536444c44f9db79b9789724157e2,gelement_a185f429371c488d93e3bbde7a593377,1,impression_marker,看起来,1,approved,
gtarget_1273306f81ae40d59000685758743a89,gexample_eec8bb186e51448293b080b860d3cfe4,gelement_a185f429371c488d93e3bbde7a593377,1,impression_marker,看起来,1,approved,
gtarget_dbb4961ca14b4415b62056a0392f72d8,gexample_b0f936bfb0d649d6a41d62d6f8def135,gelement_eb212b508b664b02a1ee7873e23eaa7a,1,appearance_marker,看上去,1,approved,
gtarget_7e1fdf69adb04bbebe9642bfd9fde2c4,gexample_4ab70b532f0447b89eab9bd97ab145f6,gelement_eb212b508b664b02a1ee7873e23eaa7a,1,appearance_marker,看上去,1,approved,
gtarget_b2eacaacd7ea467f9a3b180e58bdc49d,gexample_6a222c9230f944879adc626b66e75214,gelement_0b1f7b486ae6444890b337adba2bf3de,1,generalization_frame,一般来说,1,approved,
gtarget_a406a934479a433e9b95e3ff8d2d1c0a,gexample_1adda83af47e4fb0bc257e98f41a6e7a,gelement_0b1f7b486ae6444890b337adba2bf3de,1,generalization_frame,一般来说,1,approved,
gtarget_4f4d3a6340fa47a6a743dbbb951770c5,gexample_e526bad681d54c19942edbd417b8cc7c,gelement_850f28d2a3504ab5a2004685f97d096c,1,negative_evaluation,不怎么样,1,approved,
gtarget_0b027994585c4f01843f15f51657c25e,gexample_73d42806b4254aa9b7972363700dbe06,gelement_850f28d2a3504ab5a2004685f97d096c,1,negative_evaluation,不怎么样,1,approved,
gtarget_9b25edfe7eb74a55b0b97847dad171dd,gexample_78101f52b527411480258b7fbbf7ffe1,gelement_b593ad6687b0413faf704ba8d6d1d2db,1,besides_frame,除了唱歌以外,1,approved,
gtarget_d358febb1d1d4cd8ba055c12b3cf7fc8,gexample_78101f52b527411480258b7fbbf7ffe1,gelement_b593ad6687b0413faf704ba8d6d1d2db,2,additive_adverb,还,1,approved,
gtarget_7719a3882f394d8a9bea6076fcd0af60,gexample_e09e01136f4b465f8474f1d4aad7ba77,gelement_f1555abcd4eb4814860610ef71e185b0,1,besides_frame,除了跑步以外,1,approved,
gtarget_fa229941389f4adf9902e586a9db3ced,gexample_e09e01136f4b465f8474f1d4aad7ba77,gelement_f1555abcd4eb4814860610ef71e185b0,2,additive_adverb,也,1,approved,
gtarget_2764763a99214ac987bff3d379bdb9dc,gexample_ee048c2cce56471fafd53bdd9402c37d,gelement_bae318df2c144cc5a1c00142d48e84e7,1,exception_frame,除了他,1,approved,
gtarget_6804bd2efe714b2c88f1ce637257b216,gexample_ee048c2cce56471fafd53bdd9402c37d,gelement_bae318df2c144cc5a1c00142d48e84e7,2,totalizing_adverb,都,1,approved,
gtarget_f9c1f9b4053b4973a89b5c79108d337b,gexample_5957b571680f44c1aa828aad8693bde1,gelement_12528e5cd0ad47dba52aee44cc980010,1,starting_point_frame,从今天起,1,approved,
gtarget_7f4e4199c5a049cc819689cdda7fad32,gexample_73132a64fe5b4eddb02a808f1d1894e5,gelement_12528e5cd0ad47dba52aee44cc980010,1,starting_point_frame,从下个月起,1,approved,
gtarget_a087404acde1429e9bdf979189ad4e9e,gexample_7e474b2aefa54fb58030603bf0b449d8,gelement_eee7113bbf6c426299934582410ee815,1,relevance_frame,对我来说,1,approved,
gtarget_891177cebdb74d188857b0286f358b18,gexample_5a9580e8f0594e178bfb7aafaa649cbe,gelement_eee7113bbf6c426299934582410ee815,1,relevance_frame,对他来说,1,approved,
gtarget_30c73440a0824450ad4945568c77bb10,gexample_1f488c2033cd4c90aef287c44a29ce33,gelement_3df1ca4f379041e6a5bec331d4f72914,1,minimum_quantity,一个字,1,approved,
gtarget_5736f9ebf1604064a22748c704f95846,gexample_1f488c2033cd4c90aef287c44a29ce33,gelement_3df1ca4f379041e6a5bec331d4f72914,2,emphatic_negation,也不,1,approved,
gtarget_25ebebb2ccb54b5ab279b036b1615a1c,gexample_31ea7d84105c4ab09d2ded5175539c2a,gelement_2b2d42a375a140b7a73dd5a9f9735cde,1,minimum_quantity,一口水,1,approved,
gtarget_a45b975e8a5d47e1becc8461ae4dd0c2,gexample_31ea7d84105c4ab09d2ded5175539c2a,gelement_2b2d42a375a140b7a73dd5a9f9735cde,2,emphatic_negation,也没有,1,approved,
gtarget_d217f58873ea4cbfb3e20971694ec1c7,gexample_10ad3ed95a4c4b6ab223a29ce3d35596,gelement_74ab6d4d00e04b57bc46c0265e2b9561,1,minimum_quantity,一个地方,1,approved,
gtarget_847657c0186443bbbec5d42a1c735a1f,gexample_10ad3ed95a4c4b6ab223a29ce3d35596,gelement_74ab6d4d00e04b57bc46c0265e2b9561,2,emphatic_negation,都不,1,approved,
gtarget_15508d7b102a4176b913a7828c69c446,gexample_0d8b06626deb436abbe578f15b2088aa,gelement_bdea32f6f0f84a8fab880c82a0c07c8a,1,minimum_quantity,一个问题,1,approved,
gtarget_d6b827bb17da489298dbb626045a3977,gexample_0d8b06626deb436abbe578f15b2088aa,gelement_bdea32f6f0f84a8fab880c82a0c07c8a,2,emphatic_negation,都没有,1,approved,
gtarget_002e67807c1241f785109961b76d4776,gexample_7fe275921b7a47778ba675ce25a40415,gelement_417a9948182e473297f72193d90c2a98,1,complete_degree_negation,一点儿也不,1,approved,
gtarget_28122d67c85248f2917acd920b78de26,gexample_80a84d92efa04dc4806819541036b709,gelement_417a9948182e473297f72193d90c2a98,1,complete_degree_negation,一点儿也不,1,approved,
gtarget_0e1bb3fa70f24be488b4e6c6b4092c1b,gexample_1ab79e45be38426186bdd59117c61bab,gelement_f7646c8cff5e413d93f9c070202ec595,1,condition_degree_marker,越,1,approved,
gtarget_6e0e3d86d4a749e4b016d82e33fc8daf,gexample_1ab79e45be38426186bdd59117c61bab,gelement_f7646c8cff5e413d93f9c070202ec595,2,result_degree_marker,越,2,approved,
gtarget_7eb370f60ea64accb25cb12fd7432bdd,gexample_cb7493212a6d4cbe841098d7faa2f384,gelement_f7646c8cff5e413d93f9c070202ec595,1,condition_degree_marker,越,1,approved,
gtarget_050bb7086c71424da13ed03cdcff0de8,gexample_cb7493212a6d4cbe841098d7faa2f384,gelement_f7646c8cff5e413d93f9c070202ec595,2,result_degree_marker,越,2,approved,
gtarget_da5e9d92036a4fb79595c05076bf670c,gexample_e2e0b8e567a34a18a101d435b78c85c1,gelement_10f2328f2e8343ba85c46f8fddda33ea,1,before_time_frame,在八点以前,1,approved,
gtarget_b9fb0622cc0b4c93a7bc9f283d1dd509,gexample_aaa4f6de7a324f0a85de4a28d81ca139,gelement_1f3f5069bd7e4b9db1cfa65471357cf7,1,after_time_frame,下课以后,1,approved,
gtarget_bf4b9a4cc1bc4a3194c2f5b756b7b568,gexample_156173f44f204e3b8d04cf0c2367e181,gelement_b435c1604ee24c0e8276460e9633e5db,1,before_time_frame,吃饭前,1,approved,
gtarget_1498177931ed4eaaae42d72be7ed6b38,gexample_864f4baa285a41c6b73008d91900783f,gelement_80e27d14d967480aa7c2e08422ac80bd,1,after_time_frame,运动后,1,approved,
gtarget_2401188af4354a5caad7099ed44400d4,gexample_fa37a0f1f96a4d628bea6e98288a4b9e,gelement_abbfc84ad8e24ad8883dd16bbd1ff9c5,1,rhetorical_challenge,急什么啊,1,approved,
gtarget_e4b08fd6eec74af49a749f1b00d525b2,gexample_6c58f10783204cf688ba3c551712bd84,gelement_abbfc84ad8e24ad8883dd16bbd1ff9c5,1,rhetorical_challenge,怕什么啊,1,approved,
gtarget_dbba7e8ab0a54841bfd86fc3e1181bb4,gexample_68d626c025e04242aab3241f47fd636f,gelement_ee7813a801c14746ab850359c626953b,1,due_action_frame,该睡觉了,1,approved,
gtarget_9522f9ae259942b78a5de7b51cbc6791,gexample_b60cade3991a487e8de5162336c9c266,gelement_ee7813a801c14746ab850359c626953b,1,due_action_frame,该走了,1,approved,
gtarget_c78ee65dacc944f5900ed460187624eb,gexample_6cc8eccf3d1c484ebfec208657f557ea,gelement_9b6895b1440a4f5ab2b9f427a8a27b58,1,domain_frame,在这个问题上,1,approved,
gtarget_982035198cf747a2a6a91d234ac883a3,gexample_51c1702949dc494aa9af82d3420a7d4e,gelement_7cd74f5ac3fb419b8dfc30a67eac5910,1,condition_frame,在老师的帮助下,1,approved,
gtarget_29c7ba19735b4db29c6bc1fcfa27e50a,gexample_3419fa52dc5b455f87851adb8e730e29,gelement_76aae282899d46469c61262db491647f,1,process_frame,在工作中,1,approved,
gtarget_688301a6be91473092732072404a515c,gexample_7d42d1526c8842859c572b5dd85fcea5,gelement_e922632c80c84e99b2d4bb983d7621d3,1,verbal_subject,跑步,1,approved,
gtarget_3017fb3ab6cc482b970ba29d8487f834,gexample_3ab49297d6004bbe9eb979b26a31e78c,gelement_abd4573e73a6463f88cb9ae22e8f984c,1,adjectival_subject,认真,1,approved,
gtarget_2cb9d6ef196a45ec992670e64b1ae114,gexample_14f4f3c2020647339d0dc5560bb4d5ed,gelement_a6fd0086878b40b7a8349c0ed7a5949d,1,subject_predicate_subject,他不来,1,approved,
gtarget_12a003cb2c854694b398adc4fde95fdd,gexample_4e3c8d5f93fe46b68f194abe02606c65,gelement_a6fd0086878b40b7a8349c0ed7a5949d,1,subject_predicate_subject,孩子喜欢运动,1,approved,
gtarget_74b0ea324ce640ea862dfc3dd3fb8ee3,gexample_34b297d105e34030adb01736aac393d0,gelement_994cfb57deeb48bb93dabc4d81dca5de,1,multiple_attributives,我的两本新,1,approved,
gtarget_f2bf4e9204a64dc783dc8788a3924f55,gexample_b7b206221866457dbde56b42d449d89e,gelement_994cfb57deeb48bb93dabc4d81dca5de,1,multiple_attributives,那件漂亮的红色,1,approved,
gtarget_75c5182d4710483b832b48049d949740,gexample_3380b173aa584d0580e5ad6f0aba607f,gelement_3ece761183404106849d3f4f7ed61d62,1,result_complement_phrase,找到,1,approved,
gtarget_dee164804b2849dfbcddc6ddab5dd977,gexample_9035719ac6b045c7900e1a4e392f7423,gelement_f3954526255340c4b3bc23fa7d31a684,1,result_complement_phrase,记住,1,approved,
gtarget_cf41e5f11f6b43878feb5dd466ca4af8,gexample_3878b4729cff4728bb819b75bb8a2e83,gelement_96190ec00f35418fba563612571930ca,1,result_complement_phrase,拿走,1,approved,
gtarget_8547ef4898bb4c7ca5368d17f19c9b27,gexample_79f3e3e729d9445b93734a960133c366,gelement_9bfc4d6a84744281bf7bca165262ae50,1,result_complement_phrase,穿上,1,approved,
gtarget_f1ed312183924de792676d7061836e53,gexample_5969fb44d54e4291a9ba9fa311615c73,gelement_d9ac6fbda1524c959804ac5fe22a733a,1,extended_result_phrase,看出,1,approved,
gtarget_3da33da3cb0e41ce87f395277b11f980,gexample_48e962d18c334af791fcdfc91f5d6d24,gelement_ec8732705a4848bc8e3f4d3678739a6f,1,extended_result_phrase,想起,1,approved,
gtarget_119c604e35c44257b5397362f6746961,gexample_c56c03b29a3e4e2d975d68c485847652,gelement_79498528db52489f9bb9e041cdadfcd3,1,extended_result_phrase,写下,1,approved,
gtarget_77cf2a5f54d94eefbcbc80cbf4da26a3,gexample_595fe84460ba4defaa8c1f05fb8843f8,gelement_c5d613eb573e48d79d1c8c5eead6c644,1,onset_complement_phrase,用上,1,approved,
gtarget_12b9724c5ca643068f19b9354a59f427,gexample_3f5c088cbdac4f7fabef9b81a1fb4f3c,gelement_8ef3eefaef5a403990f891ebbe9ed5fe,1,onset_complement_phrase,笑起来,1,approved,
gtarget_f20b520be6b040449932ecb8d32ea1ad,gexample_f27efdee842f4004939c066467e76977,gelement_0c66c8fb3cf540018508d57141d06b72,1,continuation_complement_phrase,读下去,1,approved,
gtarget_899c90fb870f4380b314021807c2ebbd,gexample_e7861919d3974d679d34d544a3160d5d,gelement_0f915af03c62459c9de765e7739dbe3c,1,continuation_complement_phrase,坚持下来,1,approved,
gtarget_c035fd7a00884c3b8ded1f2be519b2d4,gexample_70252815f7ae421698e821fb098ad37a,gelement_dfe334f0ec0b4e4f81963d0fe15e5be8,1,potential_complement_phrase,看得懂,1,approved,
gtarget_41d858082b6a48e491c6986ebc07d0a5,gexample_41432f09e92d47a38368c4df171bdc2b,gelement_dbc2a9a7913a4bb1909cf2739717814d,1,potential_complement_phrase,拿不动,1,approved,
gtarget_3a5e7e892fb24bafbdde2686faa7efc4,gexample_ab8a46c58e094f26a80a3c3fd9ff070f,gelement_eb40f71e6bd146d3a007825638247bc4,1,degree_complement_phrase,好得很,1,approved,
gtarget_3d8f1039fc90406fafb35426c5bfb21a,gexample_e6bdb1cd832b456c9aee81345f607943,gelement_eb40f71e6bd146d3a007825638247bc4,1,degree_complement_phrase,冷得很,1,approved,
gtarget_740536f688ac449eacadc9e7cb65c2ae,gexample_e02b43ccdd214db9bd37cc106b3a9e0e,gelement_9a8124b9c66945fd83823a60dc60f5db,1,extreme_degree_phrase,热极了,1,approved,
gtarget_767e10a4359b4f8e8c3722f0b3306757,gexample_d7aeb425144c439f9e082b9f914e8213,gelement_0f47cb8a10214c298cb44de83375e1b5,1,extreme_degree_phrase,累坏了,1,approved,
gtarget_a08073d6b57b4788a5ca100ee9285948,gexample_ca0bafbadc0c429e968995c5f849f266,gelement_93afc2e09adb4532abff8559181740a1,1,endpoint_action,离开家,1,approved,
gtarget_84a4a94d91144cad8592cc55783ea5d8,gexample_ca0bafbadc0c429e968995c5f849f266,gelement_93afc2e09adb4532abff8559181740a1,2,elapsed_interval,两个月了,1,approved,
gtarget_eb168bfd6d984c199398882678f24d88,gexample_a2bcd80a142e419bad2613e42095e949,gelement_93afc2e09adb4532abff8559181740a1,1,endpoint_action,下课,1,approved,
gtarget_b6d809dde42e40a5af2aa69241ab8c72,gexample_a2bcd80a142e419bad2613e42095e949,gelement_93afc2e09adb4532abff8559181740a1,2,elapsed_interval,十分钟了,1,approved,
gtarget_609612cb788b4986b03dcf6c38031e5d,gexample_0e9450e33cca4063a4c32ad26f41b9aa,gelement_e218ff7a715b4b76b5680b106d3d63b2,1,method_question_phrase,怎样回答,1,approved,
gtarget_554df72078074b2bb472f65e647dd35a,gexample_b10961bf130a404da29b74729eaf9e3c,gelement_e218ff7a715b4b76b5680b106d3d63b2,1,method_question_phrase,怎样去,1,approved,
gtarget_2897105074584345838dc908df4cd3ee,gexample_7fbd4901bc6e418b9323d497eb2bfc53,gelement_3ea1e822640c4487a5aab36648c40c1e,1,rhetorical_frame,不是已经知道了吗,1,approved,
gtarget_cc63546c0c00413cb945a3c93ef4aeb2,gexample_b3fc8185f1eb429997dac7d1a59d363a,gelement_3ea1e822640c4487a5aab36648c40c1e,1,rhetorical_frame,不是很好吗,1,approved,
gtarget_74fae4931a554e49b4dcc8bec97fd13c,gexample_0dffbb6c802c4250a074e61e224b5874,gelement_d6dfe488270741b2b4ce201c81b32682,1,ba_location_construction,把书放在桌子上,1,approved,
gtarget_f82e6f9675c34146ab642934c62d73d0,gexample_afff397ad6c44a7f89d9ffbb5005a6cc,gelement_51826995524b4d09aefd701d11a51a85,1,ba_location_construction,把椅子拿到房间里,1,approved,
gtarget_1a62fee3eef341278a3104e3e19f2c64,gexample_36079f5597ec463d9ac109e2ae7271af,gelement_dba9825fdbc64bd887fab8846bdaa6af,1,ba_transfer_construction,把书还给老师,1,approved,
gtarget_f3c0b48dd0e346bbbf3bcfc47808240b,gexample_a6fd8984781342338b3ab3ce72ab6426,gelement_cf8567976f134e52baf4e63d2272b254,1,ba_transfer_construction,把这个问题告诉大家,1,approved,
