vocab_id,syllabus_form,hanzi,pinyin,part_of_speech_zh,active_exact_sentence_count,active_exact_card_count,approved_active_context_count,legacy_unreviewed_active_context_count,other_active_context_count,deficit_to_2,deficit_to_3,surplus_above_3,at_least_one,at_least_two,at_least_three,active_open_issue_count,active_open_issue_ids,active_sentence_ids,active_card_ids
hsk26-v00787,女人,女人,nǚrén,名,2,2,2,0,0,0,1,0,True,True,False,0,,sent_178ead633c024a0b922ed90b8617131c|sent_da65c36094344dac84acd13339e2d861,scard_0a5c59d5ba3b49e9b65c7a5c299913b8|scard_66eead32c2ec4580889d455bbddfb148
hsk26-v00788,女生,女生,nǚshēng,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0023|hsk3_sent_aug_dense_0065,hsk3_sent_aug_dense_0023|hsk3_sent_aug_dense_0065
hsk26-v00789,爬,爬,pá,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0023|hsk3_sent_aug_dense_0168|hsk3_sent_aug_seed_300,hsk3_sent_aug_dense_0023|hsk3_sent_aug_dense_0168|hsk3_sent_aug_seed_300
hsk26-v00790,怕,怕,pà,动、（副）,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0146|hsk3_sent_aug_seed_301,hsk3_sent_aug_dense_0146|hsk3_sent_aug_seed_301
hsk26-v00791,拍照,拍照,pāizhào,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0168|hsk3_sent_zh_qa_032,hsk3_sent_aug_dense_0168|hsk3_sent_zh_qa_032
hsk26-v00792,盘子,盘子,pánzi,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0122,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0122
hsk26-v00793,胖,胖,pàng,形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0023|hsk3_sent_aug_seed_301,hsk3_sent_aug_dense_0023|hsk3_sent_aug_seed_301
hsk26-v00794,啤酒,啤酒,píjiǔ,名,2,2,2,0,0,0,1,0,True,True,False,0,,sent_977d10c65c834b4abb5c9b7312b2e681|sent_b242ced212b440e2afe4ff1a0a061431,scard_40ccf612739d4ce39d991dfcc3e01613|scard_664ab064edf642f2865fdd981c470a51
hsk26-v00795,平时,平时,píngshí,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0044|hsk3_sent_aug_seed_304,hsk3_sent_aug_dense_0044|hsk3_sent_aug_seed_304
hsk26-v00796,瓶子,瓶子,píngzi,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0081|hsk3_sent_aug_dense_0110,hsk3_sent_aug_dense_0081|hsk3_sent_aug_dense_0110
hsk26-v00797,骑,骑,qí,动,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_304|sent_dc42070b565a4d5f882d9bddcb4c2451,hsk3_sent_aug_seed_304|scard_d65786d447694079a0c151c1e92d75dc
hsk26-v00798,奇怪,奇怪,qíguài,形,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0044|sent_e49f97cf0b4446de8fac121520941778,hsk3_sent_aug_dense_0044|scard_586959e87a6e4120bdf575ff1d2e3dce
hsk26-v00799,其实,其实,qíshí,副,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0110|hsk3_sent_aug_seed_306|sent_90683439a30942ad96894b941aea8ec9,hsk3_sent_aug_dense_0110|hsk3_sent_aug_seed_306|scard_bb206bd50aff4ff193c8f6a8a8022bf3
hsk26-v00800,其他,其他,qítā,代,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0044|hsk3_sent_aug_seed_306,hsk3_sent_aug_dense_0044|hsk3_sent_aug_seed_306
hsk26-v00801,起,起,qǐ,动、（量）,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0016|sent_274e58286bc64da2afd085f5d7de11d3|sent_c325e6f898b148969c4db49cff399b8e,hsk3_sent_aug_dense_0016|scard_0a0002f6dd39486dbc4aa5cf36c1919a|scard_fc2318ddf10f43638775aa50f776e116
hsk26-v00802,起飞,起飞,qǐfēi,动,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_307|sent_3186c079e53c469c996c86e8fc42fca6,hsk3_sent_aug_seed_307|scard_895550b4c98740ed84c465149309ff66
hsk26-v00803,汽车,汽车,qìchē,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0064|hsk3_sent_aug_seed_283,hsk3_sent_aug_dense_0064|hsk3_sent_aug_seed_283
hsk26-v00804,铅笔,铅笔,qiānbǐ,名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_308|sent_bf0fae8b572e43d68876f7e39b7908f2,hsk3_sent_aug_seed_308|scard_015412b1b537475792f1ab0010aa0a30
hsk26-v00805,前年,前年,qiánnián,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0171|sent_444f505a2dda44d99fe003d8c18a5d00,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0171|scard_7a800500366a49d89fcb6bf57c392c2d
hsk26-v00806,前天,前天,qiántiān,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0171|sent_ae6317bd53f243d382da89776ed7a320,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0171|scard_08df05f1fded429abebec085ca2e8540
hsk26-v00807,清楚,清楚,qīngchu,形、动,4,4,2,2,0,0,0,1,True,True,True,0,,hsk3_sent_aug_dense_0239|hsk3_sent_aug_seed_310|sent_3f66b8477c0d43c3bd318e734d6150da|sent_ab6ce9c7fe594cf3962b54a5578652ef,hsk3_sent_aug_dense_0239|hsk3_sent_aug_seed_310|scard_0c7b4988fecc43f387ac80c58b73ee82|scard_8f6fdc428c0142e99860be68389cba6f
hsk26-v00808,请假,请假,qǐngjià,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0172|hsk3_sent_aug_seed_310,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0172|hsk3_sent_aug_seed_310
hsk26-v00809,请客,请客,qǐngkè,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0172|hsk3_sent_aug_seed_311,hsk3_sent_aug_dense_0018|hsk3_sent_aug_dense_0172|hsk3_sent_aug_seed_311
hsk26-v00810,秋天,秋天,qiūtiān,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_312|hsk3_sent_zh_en_064|sent_07e951f33c214ae897386176ff2e832e,hsk3_sent_aug_seed_312|hsk3_sent_zh_en_064|scard_1108d675c9e74df88cd64cc0070a6b80
hsk26-v00811,球场,球场,qiúchǎng,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0131|hsk3_sent_aug_seed_312,hsk3_sent_aug_dense_0131|hsk3_sent_aug_seed_312
hsk26-v00812,裙子,裙子,qúnzi,名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_278|sent_da65c36094344dac84acd13339e2d861,hsk3_sent_aug_seed_278|scard_0a5c59d5ba3b49e9b65c7a5c299913b8
hsk26-v00813,然后,然后,ránhòu,连,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_013|sent_9d5203a366b448508a3bdba4c11debdc|sent_b8cf790c1cd74504950015502a353749,hsk3_sent_zh_en_013|scard_06115ad537cf4b82926656f84ceaa99d|scard_933f31121ed84c1897473ac0d241f5b7
hsk26-v00814,热情,热情,rèqíng,形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0173|hsk3_sent_en_zh_006,hsk3_sent_aug_dense_0173|hsk3_sent_en_zh_006
hsk26-v00815,认得,认得,rènde,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0131|hsk3_sent_aug_dense_0251,hsk3_sent_aug_dense_0131|hsk3_sent_aug_dense_0251
hsk26-v00816,认为,认为,rènwéi,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_316|hsk3_sent_zh_en_058|hsk3_sent_zh_qa_046,hsk3_sent_aug_seed_316|hsk3_sent_zh_en_058|hsk3_sent_zh_qa_046
hsk26-v00817,认真,认真,rènzhēn,形,7,7,4,3,0,0,0,4,True,True,True,0,,hsk3_sent_aug_seed_316|hsk3_sent_zh_en_032|hsk3_sent_zh_qa_051|sent_02efb9b5bd0d436da241d13d92289310|sent_4911377669b842638cc5a904773faa70|sent_5f55f5eb95894ab6b25ef611cb99928e|sent_b2aaacfdedcd472eb824579b3d8c0f32,hsk3_sent_aug_seed_316|hsk3_sent_zh_en_032|hsk3_sent_zh_qa_051|scard_08c225f168e745979153c7dafc62aeff|scard_1de58aaad069443b9847bb41bc1479b7|scard_5cc583225273447ca4d1a1f5ef5f3644|scard_7e860344ea524aa680569709cffc5be7
hsk26-v00818,容易,容易,róngyì,形,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0066|hsk3_sent_aug_seed_316|sent_7d21c3d8d48548a1ab9cbaa6c444f92a,hsk3_sent_aug_dense_0066|hsk3_sent_aug_seed_316|scard_43a4c4bfd53f45309a7a976cf8dd9f91
hsk26-v00819,如果,如果,rúguǒ,连,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_en_zh_002|hsk3_sent_en_zh_046|sent_9c837411562e4116ad0a6ad6ccaab2b2,hsk3_sent_en_zh_002|hsk3_sent_en_zh_046|scard_9410f67738114fe48838274d5d2a528a
hsk26-v00820,伞,伞,sǎn,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_en_zh_036|hsk3_sent_zh_en_068|sent_ef70e0e0ff0d4608859cfb34a8ee7e61,hsk3_sent_en_zh_036|hsk3_sent_zh_en_068|scard_c617d3bdbfe84f71b65cfef40213bb5a
hsk26-v00821,扫,扫,sǎo,动,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0252|sent_773de53b2eba4b79917a7b9fb72c8557,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0252|scard_ee768e97e9c5484b979632336bc300d0
hsk26-v00822,沙发,沙发,shāfā,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_152|hsk3_sent_aug_seed_280|hsk3_sent_zh_en_047,hsk3_sent_aug_seed_152|hsk3_sent_aug_seed_280|hsk3_sent_zh_en_047
hsk26-v00823,山,山,shān,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0023|hsk3_sent_aug_dense_0168|hsk3_sent_aug_seed_208,hsk3_sent_aug_dense_0023|hsk3_sent_aug_dense_0168|hsk3_sent_aug_seed_208
hsk26-v00824,上衣,上衣,shàngyī,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0001|hsk3_sent_aug_dense_0052|hsk3_sent_aug_dense_0132,hsk3_sent_aug_dense_0001|hsk3_sent_aug_dense_0052|hsk3_sent_aug_dense_0132
hsk26-v00825,勺子,勺子,sháozi,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0174,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0174
hsk26-v00826,身边,身边,shēnbiān,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0120|hsk3_sent_aug_seed_229,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0120|hsk3_sent_aug_seed_229
hsk26-v00827,身高,身高,shēngāo,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0175|hsk3_sent_zh_en_070|sent_466d53d5acf04698bc2d2a0084124070,hsk3_sent_aug_dense_0175|hsk3_sent_zh_en_070|scard_aa791349aa5e41bf94197da7f0173e71
hsk26-v00828,声,声,shēng,名、量,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0111|hsk3_sent_aug_dense_0176|sent_b8cf790c1cd74504950015502a353749,hsk3_sent_aug_dense_0111|hsk3_sent_aug_dense_0176|scard_06115ad537cf4b82926656f84ceaa99d
hsk26-v00829,生活,生活,shēnghuó,名、动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0177|hsk3_sent_en_zh_035,hsk3_sent_aug_dense_0177|hsk3_sent_en_zh_035
hsk26-v00830,生气,生气,shēngqì,动,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0111|hsk3_sent_aug_dense_0177|sent_b8cf790c1cd74504950015502a353749,hsk3_sent_aug_dense_0111|hsk3_sent_aug_dense_0177|scard_06115ad537cf4b82926656f84ceaa99d
hsk26-v00831,声音,声音,shēngyīn,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0037|hsk3_sent_aug_dense_0176|hsk3_sent_zh_en_038,hsk3_sent_aug_dense_0037|hsk3_sent_aug_dense_0176|hsk3_sent_zh_en_038
hsk26-v00832,市,市,shì,名,3,3,3,0,0,0,0,0,True,True,True,0,,sent_444f505a2dda44d99fe003d8c18a5d00|sent_71bbaa36b8ed42c88d8833bd79f213d5|sent_89e54427eac24932b5655111046a0913,scard_7a800500366a49d89fcb6bf57c392c2d|scard_e10c7bc9fac547d1865d689fb3f1f0ca|scard_f75173f813a440b7a3b5deb9e5f96acb
hsk26-v00833,试,试,shì,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0098|hsk3_sent_aug_dense_0132,hsk3_sent_aug_dense_0098|hsk3_sent_aug_dense_0132
hsk26-v00834,室,室,shì,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0246|hsk3_sent_aug_seed_144|hsk3_sent_en_zh_011,hsk3_sent_aug_dense_0246|hsk3_sent_aug_seed_144|hsk3_sent_en_zh_011
hsk26-v00835,世界,世界,shìjiè,名,3,3,3,0,0,0,0,0,True,True,True,0,,sent_1d2fbc022cc7449e97b36eec5b02419a|sent_aff100f88e5c4af5919152dfb1dc0e52|sent_b436bda57c704dcabe15aa9c5d7b07ac,scard_2fd281620c234776885848599a285f1a|scard_c7dc1307873f4127adcda422bd7be5b0|scard_ca5fcc6094174c9284e1fc5982f25ace
hsk26-v00836,收,收,shōu,动,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0218|sent_81f7abbb3db54e88807de545df81c217|sent_edec6af2350840af95f0fb90ccf19323,hsk3_sent_aug_dense_0218|scard_9965db51b7c44a54b5ffe75b0ef4bd7d|scard_ed385d697e2f4add9f40fc8bccba5912
hsk26-v00837,收到,收到,shōudào,动,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_017|hsk3_sent_zh_en_049|sent_ae6317bd53f243d382da89776ed7a320,hsk3_sent_zh_en_017|hsk3_sent_zh_en_049|scard_08df05f1fded429abebec085ca2e8540
hsk26-v00838,受,受,shòu,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0084|hsk3_sent_aug_dense_0305,hsk3_sent_aug_dense_0084|hsk3_sent_aug_dense_0305
hsk26-v00839,瘦,瘦,shòu,形,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0306|sent_466d53d5acf04698bc2d2a0084124070,hsk3_sent_aug_dense_0306|scard_aa791349aa5e41bf94197da7f0173e71
hsk26-v00840,受到,受到,shòudào,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0015|hsk3_sent_aug_dense_0084,hsk3_sent_aug_dense_0015|hsk3_sent_aug_dense_0084
hsk26-v00841,叔叔,叔叔,shūshu,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0045|hsk3_sent_aug_seed_319,hsk3_sent_aug_dense_0045|hsk3_sent_aug_seed_319
hsk26-v00842,树,树,shù,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0007|hsk3_sent_aug_seed_300|hsk3_sent_aug_seed_319,hsk3_sent_aug_dense_0007|hsk3_sent_aug_seed_300|hsk3_sent_aug_seed_319
hsk26-v00843,数学,数学,shùxué,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_320|hsk3_sent_zh_en_048,hsk3_sent_aug_seed_320|hsk3_sent_zh_en_048
hsk26-v00844,刷,刷,shuā,动,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_zh_en_055|sent_1065314e69264d65bae1f6d822759adb,hsk3_sent_zh_en_055|scard_6f7412e8f7194330927d3329981b097a
hsk26-v00845,双,双,shuāng,量,4,4,2,2,0,0,0,1,True,True,True,0,,hsk3_sent_aug_dense_0055|hsk3_sent_aug_dense_0098|sent_5c65abc7193241cab023f2db0ef7cefc|sent_ef70e0e0ff0d4608859cfb34a8ee7e61,hsk3_sent_aug_dense_0055|hsk3_sent_aug_dense_0098|scard_4a433c45c5a648a1a3a0289d7a4aa426|scard_c617d3bdbfe84f71b65cfef40213bb5a
hsk26-v00846,水平,水平,shuǐpíng,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_316|hsk3_sent_aug_seed_320,hsk3_sent_aug_seed_316|hsk3_sent_aug_seed_320
hsk26-v00847,司机,司机,sījī,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_zh_en_032|hsk3_sent_zh_qa_051,hsk3_sent_zh_en_032|hsk3_sent_zh_qa_051
hsk26-v00848,四季,四季,sìjì,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0045|hsk3_sent_aug_dense_0074|hsk3_sent_aug_seed_322,hsk3_sent_aug_dense_0045|hsk3_sent_aug_dense_0074|hsk3_sent_aug_seed_322
hsk26-v00849,太阳,太阳,tàiyáng,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0045|hsk3_sent_aug_seed_322|sent_b1d9730bea3442d18596feb29c0ad97d,hsk3_sent_aug_dense_0045|hsk3_sent_aug_seed_322|scard_1e468bf86d3b40698f912ab6e2f33a35
hsk26-v00850,糖,糖,táng,名,2,2,2,0,0,0,1,0,True,True,False,0,,sent_1bc28df2111d489281f42c7e6dbf41c0|sent_ab6ce9c7fe594cf3962b54a5578652ef,scard_0c7b4988fecc43f387ac80c58b73ee82|scard_991707bdd55b4f39bc4f6a0b86f0d1f0
hsk26-v00851,特别,特别,tèbié,形、副,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0121|hsk3_sent_en_zh_058|hsk3_sent_zh_en_038,hsk3_sent_aug_dense_0121|hsk3_sent_en_zh_058|hsk3_sent_zh_en_038
hsk26-v00852,提高,提高,tígāo,动,4,4,2,2,0,0,0,1,True,True,True,0,,hsk3_sent_aug_seed_316|hsk3_sent_aug_seed_320|sent_02efb9b5bd0d436da241d13d92289310|sent_5f55f5eb95894ab6b25ef611cb99928e,hsk3_sent_aug_seed_316|hsk3_sent_aug_seed_320|scard_1de58aaad069443b9847bb41bc1479b7|scard_5cc583225273447ca4d1a1f5ef5f3644
hsk26-v00853,体育,体育,tǐyù,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0074|hsk3_sent_aug_seed_324,hsk3_sent_aug_dense_0074|hsk3_sent_aug_seed_324
hsk26-v00854,体育馆,体育馆,tǐyùguǎn,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_324|hsk3_sent_en_zh_061|hsk3_sent_zh_qa_024,hsk3_sent_aug_seed_324|hsk3_sent_en_zh_061|hsk3_sent_zh_qa_024
hsk26-v00855,甜,甜,tián,形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_zh_en_038|hsk3_sent_zh_qa_044,hsk3_sent_zh_en_038|hsk3_sent_zh_qa_044
hsk26-v00856,跳,跳,tiào,动,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_325|sent_1ffc166e963247e9b1dbec4619efd78f,hsk3_sent_aug_seed_325|scard_84931d71e9f040c7afdb870ad3fc5ecb
hsk26-v00857,听说,听说,tīngshuō,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_326|hsk3_sent_zh_en_044|hsk3_sent_zh_qa_021,hsk3_sent_aug_seed_326|hsk3_sent_zh_en_044|hsk3_sent_zh_qa_021
hsk26-v00858,挺,挺,tǐng,副、（动）,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0213|hsk3_sent_aug_seed_325|sent_29a1c5b94e3c4e62b5eb0765f6038b21,hsk3_sent_aug_dense_0213|hsk3_sent_aug_seed_325|scard_11a2ab4fd81e475295e23ba04602689f
hsk26-v00859,同事,同事,tóngshì,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_326|hsk3_sent_en_zh_049|hsk3_sent_zh_qa_011,hsk3_sent_aug_seed_326|hsk3_sent_en_zh_049|hsk3_sent_zh_qa_011
hsk26-v00860,同意,同意,tóngyì,动,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_326|sent_34ce37ac77f8406890686e8b6db56b80|sent_9557be83986445878e4b2d4542d7f738,hsk3_sent_aug_seed_326|scard_2f6f4031b9e8456eaf006df2ff6db024|scard_85e4385ff95c4cd4af61854909e42654
hsk26-v00861,头发,头发,tóufa,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0075|hsk3_sent_zh_en_051,hsk3_sent_aug_dense_0075|hsk3_sent_zh_en_051
hsk26-v00862,突然,突然,tūrán,形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0075|hsk3_sent_aug_seed_328,hsk3_sent_aug_dense_0075|hsk3_sent_aug_seed_328
hsk26-v00863,图书馆,图书馆,túshūguǎn,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0014|hsk3_sent_aug_dense_0053|sent_09f0bcd435d042aba72e3c90c8a0e54a,hsk3_sent_aug_dense_0014|hsk3_sent_aug_dense_0053|scard_9fcfb6e16a8b440b9c0e996d81108a51
hsk26-v00864,腿,腿,tuǐ,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0009|hsk3_sent_aug_seed_253,hsk3_sent_aug_dense_0009|hsk3_sent_aug_seed_253
hsk26-v00865,外地,外地,wàidì,名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0260|sent_392ff297360247829691fca3b8e040f1,hsk3_sent_aug_dense_0260|scard_7df1335e005a4fa09416ea3b32b3b625
hsk26-v00866,外卖,外卖,wàimài,动、名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_zh_en_037|hsk3_sent_zh_qa_019,hsk3_sent_zh_en_037|hsk3_sent_zh_qa_019
hsk26-v00867,外语,外语,wàiyǔ,名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_zh_en_005|sent_aff100f88e5c4af5919152dfb1dc0e52,hsk3_sent_zh_en_005|scard_c7dc1307873f4127adcda422bd7be5b0
hsk26-v00868,完成,完成,wánchéng,动,2,2,2,0,0,0,1,0,True,True,False,0,,sent_9b880271b92c4d2c951178f3668dd932|sent_eafe2ca40a264091be88b0322e3f53f8,scard_9326cee524e647c0b0b663b965f17f06|scard_eddac2dd95be4057ba746f63df67c7a1
hsk26-v00869,碗,碗,wǎn,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0174|hsk3_sent_aug_seed_332|sent_55a8ae5742be4214b62384558fe92e8a,hsk3_sent_aug_dense_0174|hsk3_sent_aug_seed_332|scard_17fc8b6789804338b0ee971300002714
hsk26-v00870,晚点,晚点,wǎndiǎn,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0179|hsk3_sent_aug_seed_333,hsk3_sent_aug_dense_0179|hsk3_sent_aug_seed_333
hsk26-v00871,晚会,晚会,wǎnhuì,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0222|hsk3_sent_aug_seed_163|hsk3_sent_aug_seed_334,hsk3_sent_aug_dense_0222|hsk3_sent_aug_seed_163|hsk3_sent_aug_seed_334
hsk26-v00872,网球,网球,wǎngqiú,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_334|hsk3_sent_en_zh_061,hsk3_sent_aug_seed_334|hsk3_sent_en_zh_061
hsk26-v00873,网站,网站,wǎngzhàn,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_230|hsk3_sent_aug_seed_335|hsk3_sent_zh_qa_046,hsk3_sent_aug_seed_230|hsk3_sent_aug_seed_335|hsk3_sent_zh_qa_046
hsk26-v00874,忘记,忘记,wàngjì,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_335|hsk3_sent_zh_en_068,hsk3_sent_aug_seed_335|hsk3_sent_zh_en_068
hsk26-v00875,为,为,wèi,介,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0298|sent_0d0411ad82124f07a3fd131d25ff9890,hsk3_sent_aug_dense_0298|scard_dd7de12390b442f59ca03c2ee279214b
hsk26-v00876,为了,为了,wèile,介,4,4,1,3,0,0,0,1,True,True,True,0,,hsk3_sent_aug_seed_336|hsk3_sent_en_zh_008|hsk3_sent_zh_en_040|sent_b5cce1ea7f294f5fb44fe4650db83a5a,hsk3_sent_aug_seed_336|hsk3_sent_en_zh_008|hsk3_sent_zh_en_040|scard_6e40393d978f4f5ea8e3f43cc3978b90
hsk26-v00877,卫生间,卫生间,wèishēngjiān,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0115|hsk3_sent_aug_seed_332|hsk3_sent_zh_en_069,hsk3_sent_aug_dense_0115|hsk3_sent_aug_seed_332|hsk3_sent_zh_en_069
hsk26-v00878,文化,文化,wénhuà,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_207|hsk3_sent_aug_seed_336|hsk3_sent_en_zh_029,hsk3_sent_aug_seed_207|hsk3_sent_aug_seed_336|hsk3_sent_en_zh_029
hsk26-v00879,屋子,屋子,wūzi,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0252|hsk3_sent_aug_seed_190|hsk3_sent_aug_seed_366,hsk3_sent_aug_dense_0252|hsk3_sent_aug_seed_190|hsk3_sent_aug_seed_366
hsk26-v00880,西,西,xī,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0005|hsk3_sent_aug_seed_153,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0005|hsk3_sent_aug_seed_153
hsk26-v00881,西北,西北,xīběi,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0020|hsk3_sent_aug_dense_0180|hsk3_sent_aug_seed_206,hsk3_sent_aug_dense_0020|hsk3_sent_aug_dense_0180|hsk3_sent_aug_seed_206
hsk26-v00882,西方,西方,xīfāng,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0051|hsk3_sent_aug_dense_0200|hsk3_sent_aug_seed_207,hsk3_sent_aug_dense_0051|hsk3_sent_aug_dense_0200|hsk3_sent_aug_seed_207
